,Attributes,Description,age
0,Latin Name,Cardamine bulbifera,
1,Common Name,"Coral Root, Coralroot bittercress",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Very local in woods, usually on calcareous soils, in Devon, S.E. England, the Chilterns and Ayr[17]. A characteristic species of base-rich beech woodlands[17].",
6,Range,"Central Europe from Britain and France to Sweden, east to the Balkans, W. Asia and the Caucasus.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardamineBulbifera.jpg, https://pfaf.org/../Admin/PlantImages/CardamineBulbifera2.jpg",
13,Summary,,
14,Physical Characteristics,"Cardamine bulbifera is a PERENNIAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower from April to June, and the seeds ripen from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Dentaria bulbifera,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Leaves - raw or cooked[K]. A hot cress-like flavour. Bulbils - raw or cooked. They are rather small, about the size ofa lentil, but have a pleasant mild cress-like flavour[K]. Root - raw or cooked[K]. A hot flavour, it is pleasant but rather small[K].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a moist humus rich soil in shade or semi-shade[200]. The flowers are rarely visited by pollinating insects and seed is rarely set, propagation is carried out by means of bulbils formed on the axils of the upper leaf stems[17, K].",
26,Plant Propagation,"Seed - best sown when ripe, otherwise sow it in the spring. If you have sufficient seed it can be sown in situ, otherwise it is best to sow it in pots in a cold frame. Prick out the seedlings into individual pots when they are large enough to handle and pant out in the summer. The bulbils can be collected in early summer and potted up. Keep them in a cold frame over the winter and plant out when in active growth in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
