,Attributes,Description,age
0,Latin Name,Lysimachia clethroides,
1,Common Name,"Gooseneck Loosestrife, Gooseneck yellow loosestrife, Japanese Loosestrife, Shepherd's Crook",
2,Family,Primulaceae,
3,USDA hardiness,3-8,
4,Known Hazards,None known,
5,Habitats,"Sunny grassy hills and at low altitudes in mountains all over Japan[58, 187]. Damp woodland margins, wet ravines and grassy mountain slopes at elevations of 300 - 2100 metres in China[266].",
6,Range,"E. Asia - China, Japan. Naturalized in Holland.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LysimachiaClethroides.jpg, https://pfaf.org/../Admin/PlantImages/LysimachiaClethroides2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Late summer, Late spring, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Lysimachia clethroides is a PERENNIAL growing to 1 m (3ft 3in) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,"Flowers: ,Fruit: ,Leaves: ,Shoots: ",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Leaves and young shoots - cooked and used as a vegetable[183]. A famine food, they are only used when all else fails[179]. They can also be used as a condiment[46, 61, 183]. Fruits and flowers are said to be edible[177, 183] but no further details are given. The fruit is very small[200].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover, Massing, Specimen, Woodland garden. An easily grown plant, succeeding in a moist loamy soil[1]. Grows well in heavy clay soils. Succeeds in sun or semi-shade[188]. Hardy to about -25°c[187]. Most species in this genus seem to be immune to the predations of rabbits[233]. Succeeds in a woodland or semi-wild garden, it often spreads wildly[200].  Special Features:Not North American native, Invasive, Naturalizing, Attracts butterflies, Suitable for cut flowers.",
26,Plant Propagation,"Seed - sow autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn[200]. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
