,Attributes,Description
0,Latin Name,Uncaria guianensis
1,Common Name,Cat's Claw
2,Family,Rubiaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,Found mainly in secondary forest[646 ].
6,Range,"S. America - Paraguay, Brazil, Bolivia, Peru, Ecuador, Colombia, Venezuela, the Guyanas; north to Tr"
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Uncaria guianensis 1.JPEG, https://pfaf.org/../Admin/PlantImages/Uncaria guianensis 2.JPEG"
13,Summary,"Cat's Claw, Uncaria guianensis, is an evergreen climbing shrub that can be found in South America. It is used in traditional medicine as a treatment for a wide range of diseases and conditions such as inflammations, rheumatism, arthritis, urinary tract infections, gastric ulcers, asthma, wounds, menstrual irregularities, cancer, fevers, haemorrhage, weakness, mouth ulcers, tuberculosis, coughs, colds, etc. The stems produce a potable sap. Wood is used in furniture making."
14,Physical Characteristics,Uncaria guianensis is an evergreen Climber growing to 30 m (98ft) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil.
15,Synonyms,Nauclea aculeata (Willd.) Willd. Nauclea guianensis (Aubl.) Poir. Ourouparia guianensis Aubl. Uncari
16,Plant Habitats,
17,Edible Parts,Stem: this often intergrades into leaves.
18,Edible Uses,"Sap: usually of trees and usually but not always used as a drink.,Drink: not including plant saps, tea or coffee substitutes."
19,Edible Uses Description,"stems are a source of a potable sap that is used to quench thirst and as a restorative drink[646 ]. A watery, astringent taste[646 ]."
20,Medicinal Uses,"Antiarthritic: Treats arthritis.,Antiasthmatic: Treats asthma.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Blood purifier: Purifies the blood.,Cancer: Used in the treatment of cancer.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Kidney: Used in the treatment of kidney diseases,Mouthwash: Treats problems such as mouth ulcers.,Skin: Plants used in miscellaneous treatments for the skin.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiarthritic  Antiasthmatic  Antiinflammatory  Antirheumatic  Astringent  Blood purifier  Cancer  Dysentery  Febrifuge  Kidney  Mouthwash  Skin  UrinaryCat's claw has a long history of traditional use, being employed in the treatment of a range of conditions including inflammations (especially rheumatism), arthritis, urinary tract infections and gastric ulcers. It has also been used as a blood purifier; to cleanse the kidneys; to recover from childbirth or treat menstrual irregularities; as a treatment for asthma Applied externally, it is used as a wash for wounds in order to promote healing, to cleanse the skin of impurities etc[646 ]. The plant is widely used in modern herbal medicine, where it is primarily valued for its stimulatory effect upon the immune system[646 ]. The part most commonly used is the stem bark[646 ]. Cat's claw has many modern applications, which is a common trait of herbs with immune stimulatory activity, and includes: disease prevention, cancer, recovery from chemotherapy side effects, recovery from childbirth, urinary tract infections, wounds, fevers, haemorrhages, and weakness. Applications for cat's claw which have had some clinical research include viral infections, pain and symptoms of Herpes infections, and for inflammatory conditions, such as Rheumatoid arthritis[646 ]. Research has shown that the plant is anti-inflammatory, immune system stimulant, cytoprotective and antioxidant[646 ]. The plant is astringent[348 ]. An infusion of the whole plant is drunk to remedy dysentery. The plant is burned and powdered, then used on wounds. It is made into a gargle to remedy mouth ulcers[348 ]. The leaves are used in the treatment of tuberculosis, coughs and colds[348 ]. The plant contains tannins[348 ]."
22,Other Uses,"Furniture: A few miscellaneous uses that do not fit easily into other headings.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,Other Uses: The wood is a pale pinkish-brown; straight-grained; coarse-textured; light in weight[453 ]. The stems are used in making furniture[646 ].
24,Cultivation Details,
25,Cultivation Details Description,"A plant of mainly low elevations in the tropics, where it can be found at elevations up to 1,000 metres. Succeeds in fairly sunny positions, as on forest edges[646 ]. Prefers a pH in the range 4.4 - 6.2[646 ]. The stems are only large enough to harvest when they are 8 years or elder. Generally, it is recommended that the vine is cut at 20 - 100cm above the ground and left to regenerate[646 ]."
26,Plant Propagation,"Seed - it has a very short viability and needs to be sown as soon as it is ripe[646 ]. Stem cuttings about 20cm long[646 ]. If the soil of the forest is moist enough, the cuttings are said to be easy to reproduce by directly inserting them into the forest floor. If the conditions are right, the roots develop soon after transplanting[646 ]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
