,Attributes,Description
0,Latin Name,Glycyrrhiza uralensis
1,Common Name,Gan Cao
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Meadows, riparian woodlands and solonetzic slopes in Siberia, Mongolia, China and Japan[74]."
6,Range,"E. Asia - China, Japan, Siberia."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/GlycyrrhizaUralensis.gif, https://pfaf.org/../Admin/PlantImages/Glycyrrhiza_uralensis2.JPEG"
13,Summary,
14,Physical Characteristics,"Glycyrrhiza uralensis is a PERENNIAL growing to 0.6 m (2ft) by 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from June to August, and the seeds ripen from July to October. The species is hermaphrodite (has both male and female organs). It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,Sweetener: includes sugar substitutes.
19,Edible Uses Description,"The fibrous root is used as a sweetener for foods[183]. It is boiled in water to extract the sugars etc and used as a liquorice substitute in sweets, medicines, drinks etc[74, 174, 177]. The root contains glycyrrhizin, which is 50 times sweeter than sugar[218]."
20,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Antitussive: Prevents or relieves coughing.,Cholagogue: Increases the flow of bile and its discharge from the body.,Emollient: Softens the skin, causing warmth and moisture.,Expectorant: Clears phlegm from the chest by inducing coughing."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Antispasmodic  Antitussive  Cholagogue  Emollient  ExpectorantGan Cao is commonly used in Chinese herbalism, where it is considered to be one of the 50 fundamental herbs[218]. It is considered to be second in importance only to Ginseng (Panax spp)[218]. Used in excess, however, it can cause cardiac dysfunction and severe hypertension[218]. The root is a sweet tonic herb that stimulates the corticosteroidal hormones, neutralizes toxins and balances blood sugar levels[238]. It is also antibacterial, anti-inflammatory, antiphlogistic, antispasmodic, antitussive, cholagogue, demulcent, emollient, expectorant and laxative[61, 176, 218, 238]. It is used internally in the treatment of Addison's disease, asthma, coughs and peptic ulcers[238]. Externally, it is used to treat acne, boils and sore throats[238]. It is included in almost all Chinese herbal formulae, where it is said to harmonize and direct the effects of the various ingredients[238]. It precipitates many compounds and is therefore considered to be unsuitable for use with some herbs such as Daphne genkwa, Euphorbia pekinensis and Corydalis solida[238]. It increases the toxicity of some compounds such as ephedrine, salicylates, adrenaline and cortisone[238]. It should not be prescribed for pregnant women or for people with high blood pressure, kidney disease or anyone taking digoxin-based medications[238]. Excessive doses cause water retention and high blood pressure[238]. It can cause impotence in some people[238]. The roots are harvested in early autumn, preferably from plants 3- 4 years old, and is dried for later use[238]. The flowers are alterative and expectorant[218]."
22,Other Uses,"Fire retardant: Plants that do not easily burn and can be used in barrier plantings to limit the spread of forest fires.,Insulation: Providing insulation against extremes of temperature, sound or electricity."
23,Other Uses Description,"Liquorice root, after the medicinal and flavouring compounds have been removed, is used in fire extinguishing agents, to insulate fibreboards and as a compost for growing mushrooms[218]. Nitrogen fixer. A dynamic accumulator gathering minerals or nutrients from the soil and storing them in a more bioavailable form - used as fertilizer or to improve mulch."
24,Cultivation Details,
