,Attributes,Description,age
0,Latin Name,Tripterygium wilfordii,
1,Common Name,,
2,Family,Celastraceae,
3,USDA hardiness,8-11,
4,Known Hazards,"All parts of the plant are highly toxic[147, 218].",
5,Habitats,Field and ditch edges and on the banks of streams[147].,
6,Range,E. Asia - S. China to Burma.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Tripterygium wilfordii is a deciduous Climber growing to 12 m (39ft 4in).  See above for USDA hardiness. It is hardy to UK zone 9.  It is in flower in September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,T. forrestii. T. hypoglaucum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Depurative: Eliminates toxins and purifies the system, especially the blood.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  DepurativeAll parts of the plant are highly poisonous and should not be used internally[147, 218]. They are antiphlogistic, antirheumatic and depurative[147, 218]. They are used externally in the treatment of pruritis and ulcers of the waistband[147, 218]. The plant contains various anticancer compounds, including dulcitol[218]. A tincture of the plant has brought relief to 98% of rheumatic arthritic patients[218].",
20,Other Uses,Insecticide: Kills insects.,
21,Other Uses Description,"The pulverized roots are used as an insecticide[46, 57, 61]. All parts of the plant are highly toxic and are used to kill maggots and larvae - they will also poison rats, birds etc[218].",
22,Cultivation Details,,
23,Cultivation Details Description,"Succeeds in any fertile soil in sun or part shade, flowering best when in a sunny position[11, 182, 200]. Prefers a moist loamy soil[200]. Tolerates chalky soils[200]. This species is not very hardy in Britain, succeeding outdoors only in the milder areas of the country[11, 182]. It requires the protection of a wall and a minimum temperature of about -5°c[200]. Plants can be grown into trees or over unsightly walls[200]. The flowers diffuse a soft sweet perfume[245].",
24,Plant Propagation,"Seed - sow autumn in a greenhouse[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
