,Attributes,Description
0,Latin Name,Ligustrum japonicum
1,Common Name,"Japanese Privet, Japanese Ligustrum, Waxleaf Ligustrum, Texas Privet, Waxleaf Privet"
2,Family,Oleaceae
3,USDA hardiness,7-10
4,Known Hazards,"Although no reports of toxicity have been seen for this species, at least one member of this genus is recorded as being mildly toxic and it is quite possible that other members of the genus also contain toxins[65]."
5,Habitats,"Woods and thickets in lowland and hills, C. and S. Japan[58]."
6,Range,"E. Asia - China, Japan, Korea."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LigustrumJaponicum.jpg, https://pfaf.org/../Admin/PlantImages/LigustrumJaponicum2.jpg"
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Rounded, Spreading or horizontal, Vase."
14,Physical Characteristics,"Ligustrum japonicum is an evergreen Shrub growing to 5 m (16ft) by 6 m (19ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender. It is in leaf all year, in flower from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Hedge;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.
19,Edible Uses Description,"The roasted seed is a coffee substitute[61, 177]. Young shoots - cooked. A famine food, used when all else fails[179]. The shoots contain a glycoside and are probably toxic[K]."
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Hypotensive  TonicThe fruit is said to be a nutrient tonic[218]. Extracts of the plant show antibacterial, antiulcer and hypotensive activity[218]."
22,Other Uses,"Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Wax: Used for making candles etc."
23,Other Uses Description,"A commercial insect wax is produced on the branches as a result of eggs being laid by insects[11]. Another report says that the wax is produced by the plant due to the stimulation of the feeding insects[61, 149]. Yet another report says that the wax is produced by the insects[178]. It is used for candles and as a polish for earthenware pots, book edges etc[178]. The plant can be used as a hedge[11]. It is very amenable to trimming."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Pest tolerant, Rock garden, Screen, Standard, Seashore, Specimen. A very tolerant and easily grown plant, it succeeds in any soil that is not impoverished or water-logged[11, 182]. Grows well in heavy clay soils. Succeeds in sun or semi-shade[188]. Closely related to L. lucidum[11, 200]. There are many named varieties selected for their ornamental value[200]. This species is notably resistant to honey fungus[200]. Special Features:Attractive foliage, Not North American native, Naturalizing, Attractive flowers or blooms."
26,Plant Propagation,"The seed does not require any pre-treatment and can be sown in the spring in a cold frame[113]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, 5 - 10cm with a heel, July/August in a frame. Very easy[78]. Cuttings of mature wood, 20 - 30cm in a sheltered outdoor bed in November/December. High percentage[78]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
