,Attributes,Description
0,Latin Name,Populus tremuloides
1,Common Name,"American Aspen - Poplar, Quaking aspen"
2,Family,Salicaceae
3,USDA hardiness,2-5
4,Known Hazards,"Possible toxic effects due to salicylates (e.g. heartburn, tinnitus). Avoid with ulcers, stomach or peptic ulcers [301]."
5,Habitats,"A pioneer species of old fields, logged or burnt land, it is found in a range of soils from shallow, rocky or clay soils to rich sandy ones. It grows best in rich porous soils with plenty of lime[229]"
6,Range,"N. America - Alaska to Newfoundland, south to Mexico."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PopulusTremuloides.jpg, https://pfaf.org/../Admin/PlantImages/PopulusTremuloides2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval."
14,Physical Characteristics,"Populus tremuloides is a deciduous Tree growing to 20 m (65ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 1.  It is in flower in April, and the seeds ripen from May to June. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Populus aurea. Populus tremula subsp. tremuloides.
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,Flowers: 
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Sap: usually of trees and usually but not always used as a drink."
19,Edible Uses Description,"raw or cooked[257]. It can be dried, ground into a powder and used as a flour[61, 105, 183, 213, 257]. This is normally mixed with other flours for making bread etc and can also be used as a thickener in soups. It is best used in the spring[172]. Sap - can be tapped and used as a drink[105, 161, 183]. It has also been used as a flavouring with wild strawberries[257]. Catkins - raw or cooked. Bitter[172]."
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Anodyne: Relieves pain, it is milder than an analgesic.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Nervine: Stimulates and calms the nerves.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Salve: Soothes and heals damaged skin.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
