,Attributes,Description,age
0,Latin Name,Agoseris glauca,
1,Common Name,"Mountain Dandelion, Pale agoseris, False agoseris",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Meadows and other open places at all elevations[60] in moderately dry to moist or even wet soils[212].,
6,Range,"Western N. America - British Columbia to Manitoba, south to California and New Mexico.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AgoserisGlauca.jpg, https://pfaf.org/../Admin/PlantImages/AgoserisGlauca2.jpg",
13,Summary,,
14,Physical Characteristics,"Agoseris glauca is a PERENNIAL growing to 0.6 m (2ft).  It is in flower from May to June, and the seeds ripen from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,A. villosa. Rydb. Troxicum glaucum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,
19,Edible Uses Description,"The solidified sap (latex) of the stem is chewed as a gum[61, 161, 177, 212, 257].",
20,Medicinal Uses,"Laxative: Stimulates bowel movements in a fairly gentle manner.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Warts: Used in the treatment of warts, corns etc.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Laxative  Poultice  WartsThe following reports refer to the sub-species A. glauca dasycephala (Torr.&Gray.)Jepson. An infusion of the entire plant is used as a wash for sores and rashes[257]. The milky latex is applied to warts in order to remove them[257]. This requires constant applications over a period of weeks for it to be effective[K]. A poultice made from the latex is applied to sores[257]. An infusion of the root is used as a laxative[257].,
22,Other Uses,"Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Latex: A source of rubber.",
23,Other Uses Description,"A latex in the plant contains rubber, but not in sufficient quantities to make it commercially valuable[212].",
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers full sun and a sandy or gravelly loam low in nutrients[1, 200]. The sub-species A. glauca villosa is used for its gum[177].",
26,Plant Propagation,"Seed - sow spring in a greenhouse. The seed usually germinates in 2 - 6 weeks at 15°c[133]. As soon as the seedlings are large enough to handle, prick them out into individual pots and plant them out in the summer or late in the following spring. Division with care in spring[200]. The plants do not like a lot of root disturbance so it is best to pot up the divisions and keep them in a cold frame or greenhouse until they are established.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
