,Attributes,Description,age
0,Latin Name,Ageratum conyzoides,
1,Common Name,"Goatweed, Tropical whiteweed",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,"A common weed of cultivated ground, having spread from its native range to all areas of the Tropics within 20° of the Equator, to an altitude of 2,500 metres[200].",
6,Range,S. America.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Half Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AgeratumConyzoides.jpg, https://pfaf.org/../Admin/PlantImages/AgeratumConyzoides2.jpg",
13,Summary,,
14,Physical Characteristics,"Ageratum conyzoides is a ANNUAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf from May to October, in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antiinflammatory: Reduces inflammation of joints, injuries etc.,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Lithontripic: Removes stones from the kidney, bladder etc.,Skin: Plants used in miscellaneous treatments for the skin.,Styptic: An astringent that stops bleeding by contracting the blood vessels.,Vulnerary: Promotes the healing of wounds.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiinflammatory  Leprosy  Lithontripic  Skin  Styptic  VulneraryThe plant contains between 0.7 - 2.0% essential oil, plus alkaloids and saponins[283]. The whole plant is antiinflammatory and antiallergic[283]. The juice of the fresh plant, or an extract of the dried plant, is used in the treatment of allergic rhinitis and sinusitis[283]. The juice of the fresh plant is also useful in treating post-partum uterine haemorrhage[283]. The juice of the root is antilithic[240, 243]. A paste of the root, mixed with the bark of Schinus wallichii, is applied to set dislocated bones[272]. The leaves are styptic[240]. They are dried and applied as a powder to cuts, sores and the ruptures caused by leprosy[272], The powder absorbs the moisture of the disease and forms a layer that is removed after 1 - 2 days[272]. An effective cure for most cuts and sores, though it does not effect a complete cure for leprosy[272]. The leaves are also used externally in the treatment of ague[240, 243]. The juice of the plant is used to treat cuts, wounds and bruises[272]. A paste of the leaves is used as a poultice to remove thorns from the skin[272]. A paste made of the leaves mixed with equal amounts of Bidens pilosa, Drymaria cordata, Galinsoga parviflora and the rhizome of Zingiber officinale is used to treat snakebites[272]. The juice of the flowerheads is used externally to treat scabies, whilst a paste of them is used to treat rheumatism[272]. A tea made from the flowerheads mixed with Ocimum tenuifolium is used to treat coughs and colds[272].",
20,Other Uses,"Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Hair: Plants used as hair shampoos, tonics, to treat balding etc.",
21,Other Uses Description,"The leaves and the flowers yield 0.2% essential oil with a powerful nauseating odour[240]. The oil contains 5% eugenol, which has a pleasant odour[240]. The oil from plants growing in Africa has an agreeable odour, consisting almost entirely of eugenol[240]. A decoction of the fresh plant is used as a hair wash, leaving the hair soft, fragrant and dandruff free[283].",
22,Cultivation Details,,
23,Cultivation Details Description,"Succeeds in full sun in a sheltered position in any reasonably fertile moisture-retentive soil that does not dry out in the summer[200]. Plant vigour and flowering periods are much reduced on dry soils[200]. This species is not frost hardy, though it can be grown as a summer annual in Britain[200]. The fresh plant is malodorous[200].",
24,Plant Propagation,"Seed - sow late winter or early spring in a warm greenhouse and only just cover the seed. Prick out the seedlings when large enough to handle and plant out after the last expected frosts[200]. Seed can also be sown in situ in the spring and, for earlier blooms, it is possible to sow it in late summer or early autumn, though it will need to be overwintered in a warm greenhouse[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
