,Attributes,Description,age
0,Latin Name,Spergularia rubra,
1,Common Name,"Sandwort, Red sandspurry",
2,Family,Caryophyllaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Open gravelly or sandy habitats[17]. Sand dunes, heaths and coastal cliffs[200].",
6,Range,"Europe, including Britain, south and east from Norway to N. Africa and Asia. N. America,",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SpergulariaRubra.jpg, https://pfaf.org/../Admin/PlantImages/SpergulariaRubra2.jpg",
13,Summary,,
14,Physical Characteristics,"Spergularia rubra is a ANNUAL/BIENNIAL growing to 0.3 m (1ft).  It is in flower from May to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Arenaria campestris. Arenaria rubra. Buda rubra.,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Seed - cooked. Dried and ground into a meal then used with flour for making bread etc[177]. A famine food, it is only used when all else fails[177].",
20,Medicinal Uses,"Lithontripic: Removes stones from the kidney, bladder etc.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Lithontripic  UrinaryThe leaves are diuretic and lithontripic[4, 254]. The plant contains a resinous aromatic substance that is probably the active principle[4]. An infusion is thought to relax the muscle walls of the urinary tubules and so it is used in the treatment of kidney stones, acute and chronic cystitis and catarrh of the bladder[4, 61].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"This plant is often found growing in paving crevices and other impoverished niches in the garden[200]. It is a calcifuge plant, requiring neutral to acid soils[17].",
26,Plant Propagation,Seed - sow spring or autumn in situ. Some seed germinates in the autumn in the wild while some germinates in the spring.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
