,Attributes,Description,age
0,Latin Name,Strophostyles umbellata,
1,Common Name,"Pink fuzzybean, Perennial wild bean",
2,Family,Leguminosae,
3,USDA hardiness,6-9,
4,Known Hazards,None Known,
5,Habitats,"Sandy soils of fields, forest edges, meadows and woodlands and clearings, mainly near the coast.",
6,Range,Native to fields and woods in the southeastern and central United States.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Strophostyles_umbellata1.JPEG, https://pfaf.org/../Admin/PlantImages/Strophostyles_umbellata2.JPEG",
13,Summary,,
14,Physical Characteristics,"Strophostyles umbellata is a PERENNIAL CLIMBER growing to 1 m (3ft 3in) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Glycine umbellata Willd. Phaseolus umbellatus Britton. S. umbellata var. paludigena Fernald. S. umbellata var. umbellata,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,Nitrogen fixer. Invertebrates shelter: beneficial for insects and other arthropods [1-2].,
22,Cultivation Details,,
23,Cultivation Details Description,"A perennial herbaceous climbing vine. Prefers light (sandy) to medium soils in semi-shade to full sun conditions. A dry to moist soil.  For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. Herbaceous. Growth habit is a single or multiple shooting vine from a crown [1-2].",
24,Plant Propagation,From seed- direct sow outdoors in fall. Self-sows freely.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
