,Attributes,Description,age
0,Latin Name,Buglossoides arvensis,
1,Common Name,"Field Gromwell, Corn gromwell",
2,Family,Boraginaceae,
3,USDA hardiness,6-10,
4,Known Hazards,None known,
5,Habitats,"Arable fields, rough ground and open grassy places[17].",
6,Range,"Central and southern Europe, including Britain, through Asia to the Himalayas.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BuglossoidesArvensis.jpg, https://pfaf.org/../Admin/PlantImages/BuglossoidesArvensis2.jpg",
13,Summary,,
14,Physical Characteristics,"Buglossoides arvensis is a ANNUAL growing to 0.5 m (1ft 8in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to July, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Aegonychon arvense (L.) Gray; Buglossoides arvensis f. cyanea R.Fern; Lithospermum arvense L; Margar,
16,Plant Habitats,Meadow; Cultivated Beds;,
17,Edible Uses Description,The European Union has granted the refined oil of the seed of Buglossoides arvensis novel food status (a type of food that does not have a significant history of consumption or is produced by a method that has not previously been used for food) and some farmers are growing it.,
18,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.",
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DiureticAn infusion of the leaves is used as a diuretic[240].,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,207189 Prefers a moderately fertile well-drained soil[200].,
24,Plant Propagation,Seed - sow spring in situ. Germination should take place within a few weeks.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
