,Attributes,Description
0,Latin Name,Dianthus chinensis
1,Common Name,"Chinese Pink, Rainbow pink, Annual Pink, China Pink"
2,Family,Caryophyllaceae
3,USDA hardiness,5-8
4,Known Hazards,None known
5,Habitats,"A wide variety of habitats including sandy forest margins, dry hillsides and summits, forest and hillside grasslands, scrub on mountain slopes, rocky ravines, meadows and streamsides[266]."
6,Range,E. Asia - China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/DianthusChinensis.gif, https://pfaf.org/../Admin/PlantImages/DianthusChinensis2.gif"
13,Summary,"Bloom Color: Pink.Main Bloom Time: Early summer, Early fall, Late summer, Mid summer. Form: Rounded."
14,Physical Characteristics,"Dianthus chinensis is a PERENNIAL growing to 0.7 m (2ft 4in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from July to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antibacterial: Kills bacteria.,Antiphlogistic: Reduces inflammation.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Febrifuge: Reduces fevers.,Haemostatic: Controls internal bleeding.,Ophthalmic: Treats eye complaints.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Antibacterial  Antiphlogistic  Diaphoretic  Diuretic  Emmenagogue  Febrifuge  Haemostatic  Ophthalmic  Tonic  UrinaryThe Chinese pink has been used for over 2,000 years in Chinese herbal medicine[238]. The whole plant is a bitter tonic herb that stimulates the digestive and urinary systems and also the bowels[238]. It is also anthelmintic, antibacterial, antiphlogistic, diaphoretic, diuretic, emmenagogue, febrifuge and haemostatic[218, 238, 279]. It is used internally in the treatment of acute urinary tract infections (especially cystitis), urinary stones, constipation and failure to menstruate[238]. It is used externally to treat skin inflammations and swellings[238]. The old leaves are crushed and used for clearing the eyesight[218]. The plants are harvested just before the flowers open and are dried for later use[238]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover, Massing, Rock garden. Prefers a rich well-drained loamy neutral to alkaline soil in a sunny position[1, 238], but succeeds in most soils including dry ones[1]. A very ornamental plant[1], it is usually biennial in habit, but can be a short-lived perennial. There are many cultivars that are widely grown in gardens. Since these flower freely in their first year and then degenerate, they are usually treated as annuals[200]. A very variable species in the wild, it has often been subdivided into up to eight different varieties[266]. Special Features:Attractive foliage, Naturalizing, Suitable for cut flowers, Fragrant flowers, Attractive flowers or blooms."
24,Plant Propagation,"Seed - sow May/June in a cold frame. The seed usually germinates in 2 - 3 weeks. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer or autumn[1]. The seed can also be sown thinly in an outdoor seedbed in late spring, the young plants being planted out in late spring or the autumn1]. Cuttings of half-ripe shoots, July in a frame[1]. Division in September[1]. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
