,Attributes,Description,age
0,Latin Name,Arenaria serpyllifolia,
1,Common Name,Thyme-Leaf Sandwort,
2,Family,Caryophyllaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Bare ground, arable fields, walls, bare soil on chalk downs, cliffs etc[17].",
6,Range,"Most of Europe, including Britain, temperate Asia and N. America.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ArenariaSerpyllifolia.jpg, https://pfaf.org/../Admin/PlantImages/ArenariaSerpyllifolia2.jpg",
13,Summary,,
14,Physical Characteristics,"Arenaria serpyllifolia is a ANNUAL/BIENNIAL growing to 0.3 m (1ft).  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,The entire plant is used as a pot-herb[177].,
20,Medicinal Uses,"Antitussive: Prevents or relieves coughing.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antitussive  Depurative  Diuretic  Dysentery  FebrifugeThe plant is antitussive, depurative, diuretic and febrifuge[[147, 218]. A decoction of the leaves is used in the treatment of dysentery[218]. It is also used in the treatment of bladder complaints, calculus troubles and acute and chronic cystitis[240].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,This species is apparently disliked by rabbits since it is often abundant round their burrows[17].,
26,Plant Propagation,Seed - sow spring in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
