,Attributes,Description
0,Latin Name,Stachys hyssopifolia ambigua
1,Common Name,hyssopleaf hedgenettle
2,Family,Lamiaceae or Labiatae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Damp sands, swamps and prairies[43]."
6,Range,"E. Asia - Japan. Eastern N. America - Pennsylvania to Illinois, south to Florida."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/StachysHyssopifoliaAmbigua.jpg, https://pfaf.org/../Admin/PlantImages/StachysHyssopifoliaAmbigua2.jpg"
13,Summary,
14,Physical Characteristics,"Stachys hyssopifolia ambigua is a PERENNIAL growing to 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 5. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Stachys. aspera. Stachys grayana. Stachys tenuifolia
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Eaten as a vegetable[178]. No more details are given, it is likely to be the roots or the leaves that are eaten[K]."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Carminative: Reduces flatulence and expels gas from the intestines.,Deodorant: Masks smells. Is this medicinal?"
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Carminative  DeodorantThe plant is astringent, carminative and deodorant[178, 218]."
22,Other Uses,Deodorant: A pleasant smelling plant that is used on the body to mask the human smell.
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in any deep well-drained moderately fertile soil in full sun or light shade[200]. A good bee plant[200].
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
