,Attributes,Description,age
0,Latin Name,Pouteria campechiana,
1,Common Name,"Canistel, Eggfruit",
2,Family,Sapotaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Moist or wet mixed forest, sometimes in pine forests, often on limestone, at elevations that are mostly below 1,400 metres[331 ].",
6,Range,"Central America - Panama, north to Mexico.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Pouteria caimito3_Low_Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Pouteria caimito6_Low_Resolution.JPEG",
13,Summary,"Growing up to 10 m high, Pouteria campechiana or Canistel, is a tropical and subtropical fruit tree native to Central and South America. It is characterized by an open crown with mostly horizontal branches, oval and shiny bright green leaves, small scented flowers that occur in clusters of two to five, and round, orange yellow fruits with thin, tough, and waxy skin. The fruits are climacteric. It can be eaten raw or used in desserts or drinks. Medicinally, bark decoction is applied on skin eruptions while the seeds are used in the treatment of ulcers. The tree is a source of latex which is used to adulterate Sapodilla latex. The wood is used in construction particularly for planks and rafters. The plant is not tolerant to frost and can tolerate dry periods. It can be grown from seeds. Germination takes place 2-3 weeks after sowing and can be transplanted after a year. Plant can also be propagated by grafting and air layering.",
14,Physical Characteristics,"Pouteria campechiana is an evergreen Tree growing to 15 m (49ft) by 15 m (49ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry moist or  wet soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Lucuma campechiana HBK. Lucuma heyderi Standl. Lucuma nervosa A.DC. Lucuma rivicola Gaertn. Lucuma s,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
