,Attributes,Description,age
0,Latin Name,Nabalus serpentarius,
1,Common Name,Lion's Foot,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Fields and thickets[235].,
6,Range,"Eastern N. America - Massachusetts to New York, Florida, Alabama and Mississippi.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/NabalusSerpentarius.jpg, https://pfaf.org/../Admin/PlantImages/NabalusSerpentarius2.jpg",
13,Summary,,
14,Physical Characteristics,"Nabalus serpentarius is a PERENNIAL growing to 1.5 m (5ft).  See above for USDA hardiness. It is hardy to UK zone 5. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,Prenanthes serpentarium.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade;,
17,Edible Uses Description,None known,
18,Medicinal Uses,Antidote: Counters poisoning.,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AntidoteThe plant is said to be an antidote for snake bites[207].,
20,Other Uses,"Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.",
21,Other Uses Description,The juice of the plant repels snakes[207].,
22,Cultivation Details,,
23,Cultivation Details Description,Succeeds in shade or semi-shade in a moist but well-drained humus-rich neutral to acid soil[200].,
24,Plant Propagation,"Seed - surface sow in a greenhouse in spring. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
