,Attributes,Description
0,Latin Name,Anemone nemorosa
1,Common Name,"Wood Anemone, European thimbleweed"
2,Family,Ranunculaceae
3,USDA hardiness,4-8
4,Known Hazards,"All parts of this plant contain protoanemonin, an irritating acrid oil that is an enzymatic breakdown product of the glycoside ranunculin. While protoanemonin can cause severe topical and gastrointestinal irritation, it is unstable and changes into harmless anemonin when plants are dried or heated[4, 10, 19, 65, 270]. Can be a dangerous and powerful depressant of the central nervous system and heart [301]. Avoid during pregnancy."
5,Habitats,"Woodland and shady hillsides in all but the most base deficient or water-logged soils[7, 17, 90]."
6,Range,"Throughout the northern temperate zone of C. Europe, including Britain, and W. Asia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AnemoneNemorosa.jpg, https://pfaf.org/../Admin/PlantImages/AnemoneNemorosa2.jpg"
13,Summary,
14,Physical Characteristics,"Anemone nemorosa is a PERENNIAL growing to 0.2 m (0ft 8in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from March to May, and the seeds ripen from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Anemanthus nemorosus Fourr. Pulsatilla nemorosa Schrank. Ranunculus nemorosus Garsault [Invalid].
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; Meadow;
17,Edible Uses Description,None known
18,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Homeopathy: A plant used in homeopathic treatments.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  Homeopathy  Rubefacient  TonicThe leaves are antirheumatic, rubefacient and tonic[7, 19, 46]. The plant is sometimes used externally as a counter-irritant in the treatment of rheumatism[7]. The herb is gathered in spring before the plant comes into flower[7]. Various parts of this herb used to be recommended for a variety of complaints such as headaches and gout, though the plant is virtually not used nowadays[4]. A homeopathic remedy has been made from the leaves[7]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Prefers a moist soil[1, 90, 200] but tolerates dry conditions during its summer dormancy[200]. Plants tolerate dry conditions and drought so long as there is plenty of humus in the soil[190]. Prefers a well-drained humus-rich soil[200]. Dislikes very acid soils[13]. Prefers a shady position, growing well on woodland edges[24, 90], but plants can also be naturalized in thin turf[200]. Plants seem to be immune to the predations of rabbits[233]. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54]. The plant has a running rootstock and can spread rapidly when well-sited[4]. A very ornamental plant[1], there are several named varieties[190]."
24,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe in the summer[1]. Surface sow or only just cover the seed and keep the soil moist. Sow stored seed as soon as possible in late winter or early spring. The seed usually germinates in 1 - 6 months at 15°c[133]. When large enough to handle, prick the seedlings out into individual pots and grow them on in light shade in the greenhouse for at least their first year. When the plants are large enough, plant them out in the spring. Division in late summer after the plant dies down."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
