,Attributes,Description,age
0,Latin Name,Dysphania anthelmintica,
1,Common Name,Wormseed,
2,Family,Amaranthaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"The essential oil in the seed and flowering plant is highly toxic. In excess it can cause dizziness, vomiting, convulsions and even death[ 222 , 238 ]. The plant can also cause dermatitis or other allergic reactions[ 222 ]. The leaves and seeds of all members of this genus are more or less edible. However, many of the species in this genus contain saponins, though usually in quantities too small to do any harm. Although toxic, saponins are poorly absorbed by the body and most pass straight through without any problem. They are also broken down to a large extent in the cooking process. Saponins are found in many foods, such as some beans. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[ K ]. The plants also contain some oxalic acid, which in large quantities can lock up some of the nutrients in the food. However, even considering this, they are very nutritious vegetables in reasonable quantities. Cooking the plant will reduce its content of oxalic acid. People with a tendency to rheumatism, arthritis, gout, kidney stones or hyperacidity should take especial caution if including this plant in their diet since it can aggravate their condition[ 238 ].",
5,Habitats,"Mainly found on dry wasteland and cultivated ground[ 204 , 268 ]. Sand dunes, pinelands, meadows, roadsides, and other waste areas; at elevations up to 1,100 metres in southern N. America[ 270 ].",
6,Range,"S. America - Argentina, Paraguay, Bolivia, Peru, Colombia, Venezuela, the Guyanas; C. America - Panama to Mexico; southern N. America.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Dysphania-anthelmintica-1.jpg, https://pfaf.org/../Admin/PlantImages/Dysphania-anthelmintica-2.jpg",
13,Summary,"An erect, multi-branched, annual to short-lived perennial plant growing around 1 metre tall. The plant is a popular and very effective vermifuge, as well as having many other medicinalproperties. Prior to the introduction of synthetic compounds the plant was widely cultivated for the control of hookworms and roundworms and it is still often grown for medicinal and culinary use, especially in its native Mexico.",
14,Physical Characteristics,"Dysphania anthelmintica is a ANNUAL/PERENNIAL growing to 1 m (3ft 3in) by 1 m (3ft 3in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Ambrina anthelmintica (L.) Spach Atriplex anthelmintica (L.) Crantz Botrys anthelmintica (L.) Nieuwl,
16,Plant Habitats,,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
