,Attributes,Description,age
0,Latin Name,Vicia sativa leucosperma,
1,Common Name,Winter Tares,
2,Family,Fabaceae or Leguminosae,
3,USDA hardiness,4-8,
4,Known Hazards,"There is some evidence that the seed may be toxic but this has only been shown under laboratory conditions, there are no recorded cases of poisoning by this plant in Britain[76].",
5,Habitats,"Hedges and grassy places, avoiding acid soils or shady positions[17].",
6,Range,"Europe, including Britain, from Scandanavia south and east to N. Africa and W. Asia.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Vicia sativa leucosperma is a ANNUAL CLIMBER growing to 1.2 m (4ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from May to September, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). The plant is self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Hedgerow; Cultivated Beds;,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.,Shoots: ",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Seed - cooked[22, 74]. Not very palatable nor very digestible but it is very nutritious[2, 115]. The seed can be dried, ground into a powder and mixed with cereal flour to make bread, biscuits, cakes etc[183]. The beans compliment the protein in the cereal making it more complete[K]. Some caution is advised, see the notes above on toxicity. Leaves, young shoots and young pods - cooked[105, 177, 183]. The leaves are a tea substitute[183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Green manure: Fast-growing plants that can be used to increase the fertility of the soil.,
23,Other Uses Description,"A very valuable green manure crop, it can be sown in spring or as late as October. A deep rooted and fast growing plant, it is winter hardy, an effective weed suppresser, produces a good bulk and fixes a large amount of nitrogen[87].",
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any well-drained soil in a sunny position if the soil is reliably moist throughout the growing season, otherwise it is best grown in semi-shade[200]. This sub-species is the form usually grown for food[74]. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[200].",
26,Plant Propagation,Pre-soak the seed for 24 hours in warm water and sow in situ from late winter to early summer and again in the autumn.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
