,Attributes,Description
0,Latin Name,Rubus idaeus
1,Common Name,"Raspberry, American red raspberry, Grayleaf red raspberry"
2,Family,Rosaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Moist neglected land, hedgerows and woodland edges[7, 11, 244]."
6,Range,"Europe, including Britain, from Iceland south and east to Spain and temperate Asia."
7,Edibility Rating,(5 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/RubusIdaeus.jpg, https://pfaf.org/../Admin/PlantImages/RubusIdaeus2.jpg"
13,Summary,"Bloom Color: Green, Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Spreading or horizontal, Upright or erect."
14,Physical Characteristics,"Rubus idaeus is a deciduous Shrub growing to 2 m (6ft) by 1.5 m (5ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender. It is in leaf from April to November, in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;
17,Edible Parts,"Fruit: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"eaFruit - raw or cooked[2, 5, 7, 61]. Delicious when eaten out of hand, the fruit is also used in pies, preserves etc[183]. Root - cooked. The root, which should be neither too young nor too old, requires a lot of boiling[7]. Young shoots - peeled and eaten raw or cooked like asparagus[172]. They are harvested as they emerge through the ground in the spring and whilst they are still tender. A herb tea is made from the dried leaves[21, 46, 183]. Another report says that a type of tea made from raspberry and blackberry leaves is an excellent coffee substitute[7]."
