,Attributes,Description
0,Latin Name,Sansevieria zeylanica
1,Common Name,Bowstring hemp
2,Family,Asparagaceae
3,USDA hardiness,9-11
4,Known Hazards,Sharp leaves.
5,Habitats,Usually found growing among rocks in the drier areas of Sri Lanka[454 ].
6,Range,"E. Asia - India, Sri Lanka."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sansevieria_zeylanica1.JPEG, https://pfaf.org/../Admin/PlantImages/Sansevieria_zeylanica2.JPEG"
13,Summary,Can be misspelt as Sansevieria zeylandica
14,Physical Characteristics,"Sansevieria zeylanica is an evergreen Perennial growing to 0.6 m (2ft) by 0.1 m (0ft 4in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 9.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Sansevieria zeylandica (misspelt)
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Hay: Cut to the ground and harvested annually. Non-destructive management systems maintaining the soil organic carbon.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal."
19,Edible Uses Description,
20,Medicinal Uses,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The dried rhizomes and roots provide material for antiseptic ointments[317 ]. The roots are used for purgative, tonic, expectorant and anti-fever remedies[317 ]. The plant is used traditionally in the treatment of septic wounds[317 ]. Modern research has confirmed that an aqueous extract of the plant possesses antifungal properties[317 ]."
22,Other Uses,
23,Other Uses Description,"A fibre is obtained from the leaves[317 ]. It is used for making mats, sails, cordage, coarse cloth and the production of paper pulp[46 , 317 , 454 ]. Carbon Farming - Industrial Crop: fiber."
24,Cultivation Details,
25,Cultivation Details Description,A succulent. Climate: subtropical to tropical. Humidity: semi-arid to humid. Requires a sunny position in a well-drained soil[200 ]. Prefers a pH in the range 6 - 7[200 ]. Established plants are very drought tolerant[200 ]. A good house or pot  plant. Carbon Farming - Cultivation: minor global crop. Management: hay.
26,Plant Propagation,"Seed. Division of the rootstock. Leaf cuttings. Cut the leaf into sections about 5cm long, place in a 2:1 mix of sand and peat in a propagating case with a bottom heat of 18°c[200 ]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
