,Attributes,Description
0,Latin Name,Hypochoeris maculata
1,Common Name,Spotted Hawkweed
2,Family,Asteraceae or Compositae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Calcareous pastures and grassy cliffs[17]. A rare and decreasing plant in Britain[17].
6,Range,"Europe, including Britain, from Scandanavia south and east to the Pyrenees, N. Italy and Balkans."
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HypochoerisMaculata.jpg, https://pfaf.org/../Admin/PlantImages/HypochoerisMaculata2.jpg"
13,Summary,
14,Physical Characteristics,"Hypochoeris maculata is a PERENNIAL growing to 0.6 m (2ft).  It is not frost tender.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Meadow;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Young leaves - raw or cooked[2, 46, 61]. They are occasionally added to salads or boiled in broths[183]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Requires a well-drained soil and a sunny position, growing well on chalky soils."
26,Plant Propagation,"Seed - sow spring in a cold frame and only just cover the seed. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient seed it can be sown outdoors in situ in the spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
