,Attributes,Description
0,Latin Name,Aloe ferox
1,Common Name,"Cape Aloe, Bitter Aloe, Red Aloe, Cape Aloe, Alligator Jaw Aloe"
2,Family,Xanthorrhoeaceae
3,USDA hardiness,9-11
4,Known Hazards,"The sap of Aloe species contains anthraquinones. These compounds have several beneficial medicinal actions, particularly as a laxative, and many species of Aloe are thus employed in traditional medicine. Whilst safe in small doses and for short periods of time, anthraquinones do have potential problems if used in excess. These include congestion and irritation of the pelvic organs[ 299 ]. Long term use of anthraquinone laxatives may also play a role in development of colorectal cancer as they have genotoxic potential, and tumorigenic potential[ 299 ]."
5,Habitats,"Abundant on arid rocky hillsides up to 1,000 metres altitude[ 299 ]. Also found in grassy fynbos and on the edges of the karoo. It grows both in the open and in bushy areas[ 295 ]."
6,Range,South Africa - Cape Province.
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(5 of 5)
11,Care (info),"Tender,Well drained soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Aloe_ferox_Candolle.jpg, https://pfaf.org/../Admin/PlantImages/Aloe_ferox.jpg"
13,Summary,"Cape Aloe. Aloe ferox.  Other known names are Bitter Aloe, Red Aloe, Cape Aloe, and Alligator Jaw Aloe. Indigenous to South Africa but is now widely cultivated throughout the tropics and subtropics, Cape aloe (Aloe ferox) is a tall, single-stem, succulent evergreen tree.  It has thick and fleshy leaves arranged in rosette, with spines along the leaf margins. The flowers are red or orange in color in multi-branched inflorescence. Cape aloe grows from 2 - 4 meters, occasionally to 5 meters. Like other aloe species, it is widely used in traditional and conventional medicine and as an ornamental plant and often potted in cooler climates. It is used to make bitter aloes and it yields a non-bitter gel used in cosmetics.  The gel from the leaves is used for treating skin conditions like burns, wounds, abrasions, and irritations. It also is used in scalp to promote hair growth and prevent dandruff. In South Africa, the gel is used to make a jam and as an ingredient in food and drinks. Dry leaves are used in making herbal tea and the flowers are sucked for their sweet nectar. The leaf ash is used as an insect repellent.  Cape aloe is drought-tolerant. It is attractive to bees, butterflies and/or birds."
