,Attributes,Description
0,Latin Name,Triplochiton scleroxylon
1,Common Name,"Arere, Obeche, Samba"
2,Family,Malvaceae
3,USDA hardiness,10-12
4,Known Hazards,"The sawdust has been known to cause occupational allergic contact dermatitis, allergic rhinitis and asthma in workers in sawmills[299 ]."
5,Habitats,Lowland half-deciduous forest; abandoned cultivated ground in transition zone between rain- and half-deciduous forest; old secondary forests[328 ].
6,Range,"West tropical Africa - Sierra Leone to Gabon, Central African Republic and DR Congo."
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Triplochiton scleroxylon 1.JPEG, https://pfaf.org/../Admin/PlantImages/Triplochiton scleroxylon 2.JPEG"
13,Summary,"Triplochiton scleroxylon, or commonly known as African Whitewood, is a large, tropical, deciduous tree about 65 m in height and 150 cm in trunk diameter, with large buttresses and straight trunk covered with dark gray, smooth bark. The leaves have lobes arranged like fingers on a hand. The flowers are saucer-shaped and hairy with white petals but reddish-purple at the base. The fruits have wings. The plant is used in traditional medicine for edemas and as a painkiller medicine. The leaves are edible, usually cooked as a vegetable. The trees are also planted as shade trees in cocoa plantations. A natural pioneer species, T. scleroxylon is also used in reforestation projects. The bark of the tree is used to cover the roof and walls of huts. The wood is very light in weight and soft, not durable, and susceptible to attacks of fungi termites, and dry-wood borers. It is used for interior joinery, panelling, moulding, furniture, boxes and crates, sculptures, plywood, posts, etc. Wood pulp, on the other hand, are made into paper. Plants are grown from seeds."
14,Physical Characteristics,"Triplochiton scleroxylon is a deciduous Tree growing to 40 m (131ft) by 25 m (82ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Samba scleroxylon (K.Schum.) Roberty
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Leaves - cooked[299 ]. They are used as a cooked vegetable or sauce in traditional cuisine in west Africa[299 , 617 ]."
20,Medicinal Uses,Analgesic: Relieves pain.
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AnalgesicThe plant is used in traditional medicine to treat oedemas and as an anodyne[299 ].
22,Other Uses,"Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Roofing: Used to give a waterproof roof to buildings. See also Thatching.,Wood: A list of the trees and shrubs that are noted for having useful wood."
