,Attributes,Description,age
0,Latin Name,Averrhoa carambola,
1,Common Name,"Carambola, Star Fruit",
2,Family,Oxalidaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The fruit contain soluble oxalates.,
5,Habitats,Humid forests and woodland on sandy loam[ 307 ].,
6,Range,E. Asia - Malaysia.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Averrhoa carambola3.jpg, https://pfaf.org/../Admin/PlantImages/Averrhoa carambola2.jpg",
13,Summary,"Carambola, Averrhoa carambola, is a tropical, evergreen, small tree or shrub native to Southeast Asia and Indian Subcontinent. It reaches up to 5-12 m tall when fully matured. Its flowers are red-purple in color, small, and bell shaped. The plant is known for its edible fruit and for medicinal uses. The orange-yellow, star-shaped fruit can be eaten raw or pickled and made into jelly, juice, and jam. However, it contains oxalic acid which can be toxic if consumed in high amount. It also contains caramboxin, a neurotoxin that usually has an intoxication effects on dialysis and uremic patients. The flowers can also be eaten raw and usually added to salads. The leaves are also edible, eaten either raw or cooked. Medicinally, the fruit acts as a laxative and is used in traditional medicine against fever, skin disorders, high blood pressure, and diabetes. The leaves, on the other hand, are used as relief from rheumatism; the flowers against coughs, and the seed against asthma, colic, and jaundice. Carambola has other various uses such as stain remover and brass polish (fruit juice), dye (unripe fruits), and construction materials (wood).Other Names: Balimbieng manih, Balimbing, Balingbing, Belimbing manis, Belimbing sagi, Blimbing alas, Coromandel, Five-cornered fruit, Fivesider, Fuang, Kamarakh, Kamaranga, Kamrakh, Kamranga, Kam rangthai, Karambola, Kardoi, Khe, Kordoi, Ma fueang, Ma-fueng, Mafen, Mafuang, Moyabo, Sonosambal, Spo, Spu, Star Fruit, Wi ni Idia.",
14,Physical Characteristics,"Averrhoa carambola is an evergreen Tree growing to 8 m (26ft) by 8 m (26ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees, Flies, Butterflies. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,Averrhoa acutangula Stokes.,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Fruit: ,Leaves: ",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"tion: Fruit, Flowers, Leaves. Fruit - raw. The fruit is crisp and juicy with a waxy yellow skin when ripe[ 296 ]. The best forms are delicious on their own, they also go very well in fruit salads, juiced and mixed with other fruits etc[ 296 ]. The fruit flavour is enhanced by peeling off the 'wing' edges, which removes most of the oxalic acid[ 303 ]. A quince-like fragrance[ 200 ]. Plants can produce fruit all year round[ 296 ]. Fruit quality is variable, though they are normally juicy. Sour forms, and slightly immature fruits, are pickled or made into a relish[ 301 ]. The orange-yellow fruit is a large, indehiscent berry, 5-8 cm long with a characteristic shape in cross-section resembling a 5-pointed star[ 303 ]. The fruit is up to 12.5cm x 6cm[ 200 ]. Flowers - raw[ 301 ]. An acid flavour, they are added to salads[ 301 ]. They can also be made into conserves[ 301 ]. Leaves - raw or cooked[ 301 ]. An acid flavour, they are used as a sorrel substitute[ 301 ].",
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Antiasthmatic: Treats asthma.,Antirheumatic: Treats rheumatism.,Antitussive: Prevents or relieves coughing.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Febrifuge: Reduces fevers.,Galactogogue: Promotes the flow of milk in a nursing mother.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Skin: Plants used in miscellaneous treatments for the skin.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  Antiasthmatic  Antirheumatic  Antitussive  Emmenagogue  Febrifuge  Galactogogue  Hypotensive  SkinThe fruit can be a laxative on account of the oxalic acid it contains[ 303 ]. It is also used in traditional medicine for skin disorders and fevers[ 303 , 348 ]. It is valued by Chinese communities as a remedy for high blood pressure, whilst it is also said to reduce blood sugar levels and so is of help to diabetics[ 307 ]. The flowers are used to relieve coughs[ 307 ]. The leaves are used to treat rheumatism[ 307 ]. The seed is emmenagogue, galactagogue and abortifacient[ 272 ]. The powdered seed is a good anodyne for treating asthma, colic and jaundice[ 272 ].",
22,Other Uses,"Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Mordant: Used for making a dye more permanent, it also affects the colour of the dye.,Rust: Plants that can be used to prevent or treat rust.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
