,Attributes,Description
0,Latin Name,Conringia orientalis
1,Common Name,Hare's Ear Mustard
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Arable and waste land, also on cliffs by the sea, especially on clay and calcareous soils in Britain[17]."
6,Range,Europe - Mediterranean. A frequent and occasionally established casual in Britain[17].
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ConringiaOrientalis.gif, https://pfaf.org/../Admin/PlantImages/ConringiaOrientalis2.gif"
13,Summary,
14,Physical Characteristics,"Conringia orientalis is a ANNUAL growing to 0.5 m (1ft 8in).  It is in flower from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Lepidoptera (Moths & Butterflies), flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,Brassica orientalis. Erysimum orientale. non Mill. E. perfoliatum.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"ight-yellow edible oil is obtained from the seed[61, 74, 105, 177]. It is used for cooking purposes[183]. Leaves and young stems - raw[74]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses."
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in heavy and calcareous soils, preferring a sunny position[17]."
26,Plant Propagation,Seed - we have no information on this species but suggest sowing it in situ in the spring. It may also be worthwhile sowing the seed in situ in September/October for an earlier crop.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
