,Attributes,Description,age
0,Latin Name,Boscia senegalensis,
1,Common Name,"Aizen, Boscia",
2,Family,Capparaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"Poison: The leaves are used to protect stored food against parasites in granary. Leafless twigs contain glucosinalates, which can hydrolyze to mustard oils, which are highly toxic and irritant to mucous membranes.",
5,Habitats,"It occupies most types of arid-land environment including stony slopes, sand dunes, and cracking-clay plains[ 323 ]. It often occurs in desiccated, barren, hard, and even fire-scorched sites[ 323 ]. It often sprouts directly out of termite mounds[ 323 ].",
6,Range,"Africa - Senegal and Mauritania east through the Sahel to Egypt, Somalia and Kenya.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Boscia senegalensis_1.jpg, https://pfaf.org/../Admin/PlantImages/Boscia senegalensis 2.jpg",
13,Summary,"Aizen, Boscia senegalensis, is an evergreen, perennial woody shrub or tree native to Sahal region in Africa. Plant size varies depending on habitat. However, in favourable environment, it can grow tree-like with a rounded spreading crown. It is an important local food plant in Africa and widely exploited for its fruits and seeds. It can survive arid environmental conditions and is known to repel pests. Edible parts are the yellow small berries, seed (dried or roasted), young roots and scraped of bark, and leaves. Leaves have various medicinal uses such as treatment against haemorrhoids, intestinal problems, headaches, bilharziosis, colic, and ulcers. The roots are vermifuge, the fruits are used against syphilis, and the plant is used for jaundice and swellings.",
14,Physical Characteristics,"Boscia senegalensis is an evergreen Shrub growing to 8 m (26ft) by 10 m (32ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,Boscia octandra Hochst. ex Radlk.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Drink: not including plant saps, tea or coffee substitutes.,Sweetener: includes sugar substitutes.",
