,Attributes,Description
0,Latin Name,Malpighia glabra
1,Common Name,"Escobillo, Acerola"
2,Family,Malpighiaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Rocky limestone, from sea level to 1,000 metres[307 ]. Thrives at elevations between sea level and 800 metres, but it can be found at elevations up to 1,700 metres[418 ]."
6,Range,C. America - Mexico to northern S. America and the Caribbean.
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Malpighia_glabra_small.JPEG, https://pfaf.org/../Admin/PlantImages/Malpighia_glabra_Merian.JPEG"
13,Summary,"Found in Central America, Malpighia glabra or commonly known as Escobillo is a tropical, evergreen, small fruit tree or shrub growing up to 3 m tall. It has spreading and drooping branches on its short bole. Established plants are tolerant to drought. The leaves are glossy, dark green, oval to sword-shaped, and can be wavy along the edge. The flowers are pinkish red. The bright red, ovoid fruits are eaten raw, cooked, or made into juices, sauces, jams, wines, or purees. It has a sweet flavor. It also has medicinal uses. In particular, it is used for the treatment of coughs and colds, diarrhea, dysentery, and liver problems. The bark yields a gum that is recommended as a pectoral; it is also a source of tannins. The wood is hard and heavy, and used for making small utensils."
14,Physical Characteristics,"Malpighia glabra is an evergreen Shrub growing to 6 m (19ft) by 6 m (19ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,Bunchosia parvifolia S.Watson Malpighia biflora Poir. Malpighia dicipiens Sessé & Moc. Malpighia fal
16,Plant Habitats,
17,Edible Parts,Fruit: 
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes."
19,Edible Uses Description,"Fruit - raw or cooked[301 ]. The bright red fruit can range in flavour from sweet to somewhat acid[296 , 301 ]. As well as being eaten out of hand, they can also be stewed, made into juices, sauces, jellies, jams, wines or purees[301 ]. The ovoid fruit is 10 - 35mm in diameter[335 ]."
