,Attributes,Description,age
0,Latin Name,Acrocomia aculeata,
1,Common Name,"Coyoli Palm. Gru-Gru Palm, Macaw palm",
2,Family,Arecaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Barren lands and semi-deciduous, open forest[416 ]. Semideciduous forests, occurring in both dense primary and more open secondary formations, favouring fertile soils in valleys and on lower hill slopes[419 ].",
6,Range,"S. America - Brazil, Colombia, Venezuela, the Guyanas; C. America - Panama to Mexico; Caribbean.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Acrocomia_aculeata1_Plants.JPEG, https://pfaf.org/../Admin/PlantImages/Acrocomia_aculeata2_Plants.JPEG",
13,Summary,,
14,Physical Characteristics,"Acrocomia aculeata is an evergreen Tree growing to 15 m (49ft) by 8 m (26ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Acrocomia antiguana L.H.Bailey Acrocomia antioquiensis Posada-Ar. Acrocomia belizensis L.H.Bailey Acrocomia christopherensis L.H.Bailey Acrocomia chunta Covas & Ragonese Acrocomia cubensis Lodd. ex H.Wendl. Acrocomia erioacantha Barb.Rodr. Acrocomia fusiformis (Sw.) Sweet Acrocomia glaucophylla Drude Acrocomia globosa (Gaertn.) Lodd. ex Mart. Acrocomia grenadana L.H.Bailey Acrocomia guianensis Lodd. ex G.Don Acrocomia horrida Lodd. ex Mart. Acrocomia hospes L.H.Bailey Acrocomia ierensis L.H.Bailey Acrocomia intumescens Drude Acrocomia karukerana L.H.Bailey Acrocomia lasiospatha Mart. Acrocomia mexicana Karw. ex Mart. Acrocomia microcarpa Barb.Rodr. Acrocomia minor Lodd. ex G.Don Acrocomia mokayayba Barb.Rodr. Acrocomia odorata Barb.Rodr. Acrocomia panamensis L.H.Bailey Acrocomia pilosa León Acrocomia quisqueyana L.H.Bailey Acrocomia sclerocarpa Mart. Acrocomia sphaerocarpa Desf. Acrocomia spinosa (Mill.) H.E.Moore Acrocomia subinermis Leen ex L.H.Bailey Acrocomia tenuifrons Lodd. ex Mart. Acrocomia totai Mart. Acrocomia ulei Dammer Acrocomia viegasii L.H.Bailey Acrocomia vinifera Oerst. Acrocomia wallaceana (Drude) Becc. Acrocomia zapotecis Karw. ex H.Wendl. Astrocaryum sclerocarpum H.Wendl. Bactris globosa Gaertn. Bactris minor Gaertn. Bactris pavoniana Mart. Cocos aculeata Jacq. Cocos fusiformis Sw. Palma mocaia Aubl. Palma spinosa Mill.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Apical bud: Typically, the end of a shoot contains an apical bud, which is the location where shoot growth occurs.,Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Oil: Oil,Oil: ",
19,Edible Uses Description,"d from the pith of the trunk and from the roots[297 , 419 ]. The pith of the trunk can be fermented to produce an alcoholic drink[297 ]. Fruit - cooked[297 ]. Rich in oil, it can be quite bitter[297 ]. The yellowish pulp is fibrous, mucilaginous and slightly sweet[416 ]. The sweet, pulpy portion of the fruit is eaten raw[301 ]. Eaten in times of scarcity[46 ]. Seed - roasted[317 ]. A high quality oil can be obtained from the seed kernel[297 ]. When refined it can be used for cooking[46 , 317 ]. Young leaves - cooked and eaten as a vegetable[317 ]. The apical bud, known as a 'palm heart' is eaten[763 ]. If the apical bud is removed, then the tree is condemned to a slow death since it is unable to produce side branches[K ].",
20,Medicinal Uses,,
