,Attributes,Description,age
0,Latin Name,Ericameria nauseosa,
1,Common Name,Rubber Rabbitbrush,
2,Family,Asteraceae,
3,USDA hardiness,7-9,
4,Known Hazards,None known,
5,Habitats,"It is a temperate plant. Dry sandy, gravelly, or heavy clayey and alkali soils in open places in sagebrush, juniper-pinyon and ponderosa-pine zones at low elevations and occasionally found at higher elevations[60, 269].",
6,Range,Western N. America - Canada to California.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Ericameria_nauseosa1.JPEG, https://pfaf.org/../Admin/PlantImages/Ericameria_nauseosa2.JPEG",
13,Summary,,
14,Physical Characteristics,"Ericameria nauseosa is an evergreen Shrub growing to 2 m (6ft) by 2 m (6ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7. The flowers are pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Bigelowia nauseosa M.E.Jones. Bigelowia nauseosa var. nauseosa. Chondrophora nauseosa (Pall. ex Pursh) Britton. Chrysocoma nauseosa Pall. ex Pursh. Chrysothamnus collinus Greene. Chrysothamnus concolor (A.Nelson) Rydb. Chrysothamnus frigidus var. concolor (Rydb.) A.Nelson. Chrysothamnus nauseosus var. frigidus (Greene) H.M.Hall. Chrysothamnus nauseosus var. macrophyllus J.T.Howell. Chrysothamnus nauseosus var. viridulus H.M.Hall. Chrysothamnus nauseosus subsp. viridulus (H.M.Hall) H.M.Hall & Clem. Chrysothamnus pallidus A.Nelson. Chrysothamnus plattensis (Greene) Greene. Chrysothamnus speciosus var. frigidus (Greene) S.F.Blake. Ericameria nauseosa subsp. nauseosa,
16,Plant Habitats,,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Edible Portion: Chewing gum, tea. A gum obtained from the root is used for chewing[46 , 61 , 95 , 257 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.A decoction of the twigs has been used in the treatment of toothaches, coughs and chest pains[257 ]. An infusion of the flowering stems has been used in the treatment of colds and TB[257 ]. An infusion of the leaves and stems has been used to treat colds, diarrhoea, stomach cramps etc[257 ]. It has also been used externally as a wash for sores and skin eruptions, especially smallpox[257 ]. The plant shows slight bactericidal activity[269 ]. In small doses, the extracts lowered the blood pressure briefly in rabbits. In large doses, the fall in blood pressure was pronounced, accompanied by circulatory and respiratory failure[269 ].",
22,Other Uses,,
23,Other Uses Description,"The plant is a source of latex, used in making rubber[46 , 61 , 95 ]. There is no commercially viable method of extracting it as yet[212 ]. This species has been identified as one of the more promising species from western N. America for the production of biocrude (hydrocarbon and hydrocarbon-like chemical fraction of plants which may be extracted by organic solvents and upgraded to liquid fuels and chemical feedstocks). Finding the cyclohexane extract to be 15.1%, the ethanol extract 20.8%, McLaughlin and Hoffmann (1982) calculated 13.2 kBTU/lb. in the extractables, a biomass yield of ca 4.5 MT/ha or 12.5 bbls, at a per barrel cost of $50.00 or $13.10/million BTU[269 ]. The leaves have been used as a sanitary towel, especially after childbirth[257 ]. A green dye is obtained from the bark[168 ]. A yellow-gold dye is obtained from the flowers[95 , 168 ]. The growing plant repels insects[99 ]. The cottony fruiting heads are used as a stuffing material for pillows etc[99 ]. Along with associated species, like big sage and western wheat grass, rubber rabbitbrush is a significant source of food for browsing wildlife on winter ranges. An ornamental xeriscaping shrub. Carbon Farming - Industrial Crop: hydrocarbon.",
