,Attributes,Description,age
0,Latin Name,Capsicum chinense,
1,Common Name,"Bonnet Pepper, Chinese capsicum",
2,Family,Solanaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,A tropical plant.,
6,Range,Western S. America - Brazil to the West Indies.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Capsicum chinense 1.jpg, https://pfaf.org/../Admin/PlantImages/Capsicum chinense 2.jpg",
13,Summary,"Native to Central America and grown as vegetable, Bonnet Pepper or Capsicum chinense is a tropical herb that is 70-80 cm tall. It has various varieties that are known for their extraordinary heat and flavour. The leaves are compound with each leaf composed of 3 leaflets. The flowers found in the axils of leaves. They are white and occur singly or in clusters of two. The fruit is used as a flavouring and spice. It has tonic and antiseptic properties. It increases perspiration, reduces pain sensitivity, and stimulates the circulatory and digestive systems. It is further used against fevers, varicose veins, asthma, sprains, etc.Other common names are yellow lantern chili and squash pepper, Aji, Aji dulce, Ati, Habanero, Scotch Bonnet peppers,",
14,Physical Characteristics,"Capsicum chinense is an evergreen Shrub growing to 1.5 m (5ft) by 1.5 m (5ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Capsicum sinense Murray Capsicum toxicarium Poepp. ex Fingerh.,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The extremely hot and pungent fruits are commonly used as a flavouring in savoury dishes[ 301 ]. Well known for their exceptional heat and unique flavor. The fruits vary in size and shape, ranging from 6mm in diameter, smooth and rounded, to wrinkled and elongated and up to 10cm long[ 418 ]",
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Diaphoretic: Induces perspiration.,Digestive: Aids digestion.,Febrifuge: Reduces fevers.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiasthmatic  Antiseptic  Diaphoretic  Digestive  Febrifuge  TonicThe pungent fruit has tonic and antiseptic properties, stimulates the circulatory and digestive systems and increases perspiration[ 238 ]. It also irritates the tissues, increasing blood supply to the area and reducing sensitivity to pain[ 238 ]. It is taken internally in the treatment of the cold stage of fevers, debility in convalescence or old age, varicose veins, asthma and digestive problems[ 238 ]. Externally it is used in the treatment of sprains, unbroken chilblains, neuralgia, pleurisy etc[ 238 ].",
22,Other Uses,,
23,Other Uses Description,Can be used as an ornamental for their bright colourful fruit.,
24,Cultivation Details,,
25,Cultivation Details Description,"The plant is often cultivated as an annual in the tropics and subtropics. It grows best in areas where annual daytime temperatures are within the range 20 - 26°c, but can tolerate 15 - 32°c[ 418 ]. It is not tolerant of frosts[ K ]. It succeeds with a mean annual rainfall in the range 600 - 1,250mm, but tolerates 500 - 1,500mm[ 418 ]. Requires a very warm sunny position and a humus-rich, fertile, well-drained loam[ 300 ]. Prefers a light sandy soil that is slightly acid[ 201 ]. Prefers a pH in the range of 5.5 - 5.6[ 300 ], but tolerates 4.3 to 8.3. Another report says that it prefers a pH in the range 6 - 6.5, tolerating 5.3 - 7[ 418 ]. When grown as an annual, the plant takes 120 - 150 days from sowing to first harvest of the fruit[ 418 ]. There are many named varieties[ 301 ].",
26,Plant Propagation,"Seed. In cooler climates, Capsicum chinense does not usually survive the winter. However, it will readily germinate from the previous year's seed in the following growing season.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
