,Attributes,Description
0,Latin Name,Typha latifolia
1,Common Name,"Reedmace, Broadleaf cattail, Bullrush, Nailrod"
2,Family,Typhaceae
3,USDA hardiness,3-10
4,Known Hazards,None known
5,Habitats,"Shallow water up to 15cm deep in ponds, lakes, ditches, slow-flowing streams etc, succeeding in acid or alkaline conditions[9, 17]."
6,Range,"Throughout the world from the Arctic to latitude 30° S, incl Britain but absent from Africa, S. Asia"
7,Edibility Rating,(5 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TyphaLatifolia.jpg, https://pfaf.org/../Admin/PlantImages/TyphaLatifolia2.jpg"
13,Summary,"Bloom Color: Brown. Main Bloom Time: Late summer, Mid summer. Typha latifolia (Common Cattail, or Broadleaf Cattail) is a common perennial marsh, or wetland plant in temperate, tropical, and subtropical climates throughout the Northern Hemisphere. Plants are typically 1.5-3 meters (5 to 10 feet) high, with 2-4 cm (.75-1.25 inch) wide leaves, and stems the height of the plant bearing long flower spikes with an upper male staminate section and a lower female pistillate section. Mature flower stalks resemble the tail of a cat. Typha latifolia is an important wild food source; however, caution should be used in selecting plants for harvest from pollution-free areas, as this genus is known to absorb large quantities of toxins where they exist in surrounding water, and may have even been planted in an effort at bioremediation of a toxic spill, such as at the site of a decomposing gas or oil tank. Form: Spreading or horizontal, Upright or erect, Variable spread."
14,Physical Characteristics,"Typha latifolia is a PERENNIAL growing to 2.5 m (8ft) by 3 m (9ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from June to August. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  wet soil and can grow in water."
15,Synonyms,
16,Plant Habitats,Pond; Bog Garden;
