,Attributes,Description,age
0,Latin Name,Papaver rhoeas,
1,Common Name,"Corn Poppy, Field Poppy, Shirley Poppy",
2,Family,Papaveraceae,
3,USDA hardiness,4-8,
4,Known Hazards,"This plant is toxic to mammals, though the toxicity is low[76]. The seed is not toxic[76].",
5,Habitats,"A common weed of cultivated land and waste places, avoiding acid soils[17]. Becoming far less frequent on cultivated land due to modern agricultural practices.",
6,Range,"Europe, including Britain, from Scandanavia south and east to N. Africa and temperate Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PapaverRhoeas.jpg, https://pfaf.org/../Admin/PlantImages/PapaverRhoeas2.jpg",
13,Summary,"Bloom Color: Red. Main Bloom Time: Early summer, Late spring. Form: Upright or erect.",
14,Physical Characteristics,"Papaver rhoeas is a ANNUAL growing to 0.6 m (2ft) by 0.2 m (0ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from June to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, beetles. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Colouring: edible dyes,Oil: ",
19,Edible Uses Description,"eed - raw or cooked. Much used as a flavouring in cakes, bread, fruit salads etc[4, 5, 21, 183], it imparts a very nice nutty flavour[K]. The seeds are rather small, but they are contained in fairly large seed pods and so are easy to harvest. The seeds are perfectly safe to eat, containing none of the alkaloids associated with other parts of the plant[238]. Leaves - raw or cooked[7, 52]. Used like spinach or as a flavouring in soups and salads[132, 183]. The leaves should not be used after the flower buds have formed[7]. Some caution is advised, see the notes above on toxicity. An edible oil is obtained from the seed[2, 4]. Said to be an excellent substitute for olive oil[4, 183], it can be used in salad dressings or for cooking[2]. A syrup can be prepared from the scarlet flower petals, it is used in soups, gruels etc[4, 183]. A red dye from the petals is used as a food flavouring, especially in wine[183].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Cancer: Used in the treatment of cancer.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Emollient: Softens the skin, causing warmth and moisture.,Expectorant: Clears phlegm from the chest by inducing coughing.,Hypnotic: Induces sleep.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
