,Attributes,Description
0,Latin Name,Adenanthera pavonina
1,Common Name,"Red Sandalwood, Coral Tree"
2,Family,Fabaceae
3,USDA hardiness,10-12
4,Known Hazards,The raw seeds are poisonous[303 ].
5,Habitats,"Deciduous forests at low elevations in both primary and secondary formations, sometimes in calcareous soils[200 , 418 ]. Locally common in many Pacific Islands along roadsides, dry open forest and disturbed areas from sea-level to lower montane[311 ]."
6,Range,"E. Asia - China, India, Sri Lanka, Bangladesh, Myanmar, Thailand, Cambodia, Laos, Vietnam, Malaysia, Indonesia, Philippines, Australia, Solomon Isles."
7,Edibility Rating,(3 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Adenanthera_pavonina_Wight.jpg, https://pfaf.org/../Admin/PlantImages/Adenanthera_pavonina_Starr2.jpg"
13,Summary,"Adenanthera pavonina, the Red Sandalwood or Coral Tree is cultivated for forage, as an ornamental garden plant or urban tree. It is a non-climbing species of leguminous tree useful for nitrogen fixation. It has many uses including food and drink, traditional medicine, timber, an ornamental garden plant/urban tree and as a shade tree. It has an attractive, spreading canopy. It flowers early spring to late summer fruiting in mid summer to autumn."
14,Physical Characteristics,"Adenanthera pavonina is a deciduous Tree growing to 18 m (59ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil. The plant is not wind tolerant."
15,Synonyms,Adenanthera gersenii Scheff. Adenanthera polita Miq. Corallaria parvifolia Rumph.
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
