,Attributes,Description,age
0,Latin Name,Thymus serpyllum,
1,Common Name,Wild Thyme,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Dry stony ground, open sandy heaths and grassland in East Anglia[7, 13, 17].",
6,Range,"Europe, including Britain, from Sweden south and east to France, Hungary and Roumania.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(5 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ThymusSerpyllum.jpg, https://pfaf.org/../Admin/PlantImages/ThymusSerpyllum2.jpg",
13,Summary,"Bloom Color: Purple. Main Bloom Time: Early summer. Form: Prostrate, Spreading or horizontal.",
14,Physical Characteristics,"Thymus serpyllum is an evergreen Shrub growing to 0.1 m (0ft 4in) by 0.3 m (1ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender. It is in leaf all year, in flower from July to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,T. angustifolius.,
16,Plant Habitats,Ground Cover; Lawn; Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Leaves - raw in salads or added as a flavouring to cooked foods[2, 11, 46, 61]. Thyme retains its flavour well in long slow cooking. If the leaves are to be dried, the plants should be harvested in early and late summer just before the flowers open and the leaves should be dried quickly[200]. An aromatic tea is made from the leaves[21].",
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Carminative: Reduces flatulence and expels gas from the intestines.,Deodorant: Masks smells. Is this medicinal?,Diaphoretic: Induces perspiration.,Disinfectant: Used for cleaning wounds.,Disinfectant: Used for cleaning wounds.,Expectorant: Clears phlegm from the chest by inducing coughing.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Antirheumatic  Antiseptic  Antispasmodic  Carminative  Deodorant  Diaphoretic  Disinfectant  Disinfectant  Expectorant  Sedative  TonicWild thyme is a commonly used domestic remedy, being employed especially for its antiseptic properties and its beneficial effect on the digestive system. The whole plant is anthelmintic, strongly antiseptic, antispasmodic, carminative, deodorant, diaphoretic, disinfectant, expectorant, sedative and tonic[4, 165, 200, 238, 254]. It is taken internally in the treatment of bronchitis, catarrh, laryngitis, flatulent indigestion, painful menstruation, colic and hangovers[238]. It is said to be effective in treating alcoholism[238]. It should not be prescribed for pregnant women[238]. Externally, it is applied to minor injuries, mastitis, mouth, throat and gum infections etc[238]. The plant can be used fresh at any time of the year, or it can be harvested as it comes into flower and either be distilled for the oil or dried for later use[238]. The seeds are used as a vermifuge[240]. Wild thyme contains all the medicinal properties of the more commonly used garden thyme (T. vulgaris), though in a lesser degree[4]. An essential oil distilled from the leaves is used in the treatment of stress-related conditions, though it can cause allergic reactions[238].",
