,Attributes,Description,age
0,Latin Name,Origanum vulgare,
1,Common Name,"Oregano, Pot Marjoram",
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-10,
4,Known Hazards,None known,
5,Habitats,"Dry grassy areas and scrub, usually on calcareous soils[9, 17].",
6,Range,"Most of Europe, including Britain, to north and west Asia.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(5 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/OriganumVulgare.jpg, https://pfaf.org/../Admin/PlantImages/OriganumVulgare2.jpg",
13,Summary,"Bloom Color: Pink, White. Main Bloom Time: Late Spring, Early Summer, Late summer, Midsummer. Form: Spreading or horizontal.",
14,Physical Characteristics,"Origanum vulgare is a PERENNIAL growing to 0.6 m (2ft) by 0.8 m (2ft 7in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Ground Cover; Meadow; Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Stem: this often intergrades into leaves.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaLeaves - raw or cooked as a potherb[5, 52, 183]. Oregano is an important flavouring herb in Mediterranean cookery, and is often used dried rather than fresh[238]. The leaves are used as a flavouring for salad dressings, vegetables and legumes, and are frequently included in strongly flavoured dishes with chillies, garlic, onions etc[2, 13, 21, 27, 183, 238]. A nutritional analysis is available[218]. Flowers, usually appear in late spring, are edible. Much of the commercially available dried oregano does not come from this plant but from a number of different, often unrelated plants[238]. These include Lippia graveolens, L. palmeri and Origanum syriacum[238]. A herb tea is made from the dried leaves and flowering stems[183, 207, 238].",
20,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aromatherapy: Plants whose essential oils are used in Aromatherapy.,Carminative: Reduces flatulence and expels gas from the intestines.,Cholagogue: Increases the flow of bile and its discharge from the body.,Diaphoretic: Induces perspiration.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
