,Attributes,Description,age
0,Latin Name,Cyrtanthus breviflorus,
1,Common Name,Fire Lily,
2,Family,Amaryllidaceae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,"Small streams, wet grassland or marshy slopes, to 3000 metres [90].",
6,Range,S. Africa.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Half Hardy,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Cyrtanthus breviflorus is an evergreen Bulb growing to 0.3 m (1ft) by 0.1 m (0ft 4in).  See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf all year. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil.",
15,Synonyms,Anoiganthus breviflorus. Harv.,
16,Plant Habitats,Bog Garden;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,A food plant[177]. No more details are given.,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in a moist soil[90]. Requires a free-draining light soil in full sun[188]. This species is not very hardy in Britain, it tolerates temperatures down to about -5° if it is growing in a warm sheltered position in a well-drained soil[200]. It is best given some protection over winter[1]. Plants are deciduous in colder climates[200]. It is best to keep the plants fairly dry when they are resting[200]. A very variable plant[90].",
26,Plant Propagation,"Seed - best sown in a greenhouse as soon as it is ripe, otherwise in spring. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division of offsets after flowering.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
