,Attributes,Description
0,Latin Name,Caragana arborescens
1,Common Name,"Siberian Pea Tree, Siberian peashrub"
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,2-7
4,Known Hazards,Reports that this plant contains toxins have not been substantiated[65]. The occurrence of cystine in the seeds is doubtful[65].
5,Habitats,"River banks, pebbles, sands, open forests and forest edges, gully slopes and stony slopes[74]."
6,Range,E. Asia - Siberia to Mongolia. Occasionally naturalized in Europe in France[50].
7,Edibility Rating,(5 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CaraganaArborescens.jpg, https://pfaf.org/../Admin/PlantImages/CaraganaArborescens2.jpg"
13,Summary,"C. arborescensis is a medium to fast growing perennial shrub. A species of legume. Leaves are alternate and compound with small leaflets and can be light to dark green. Small, yellow fragrant flowers bloom in early summer with pod fruits, containing many seeds, ripening in mid summer. Both the seed and seed pods are edible. Medicinal Uses include: Cancer; Emmenagogue. Other uses include: Dye; Fibre; Hedge; Oil; Shelterbelt; Soil stabilization; Hedge."
14,Physical Characteristics,"Caragana arborescens is a deciduous Shrub growing to 6 m (19ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 2 and is not frost tender.  It is in flower in May, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Hedge;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"d - cooked[2, 105]. Small but produced in abundance[11], there are 4 - 6 seeds per pod[202]. A bland flavour, it is best used in spicy dishes[183]. The raw seed has a mild pea-like flavour, though we are not sure if it should be eaten in quantity when raw[K]. The seed contains 12.4% of a fatty oil and up to 36% protein[183, 269], it has been recommended as an emergency food for humans[65]. More than just an emergency food, this species has the potential to become a staple crop in areas with continental climates[K]. Young pods - cooked and used as a vegetable[46, 61, 105, 177, 183, 269]."
20,Medicinal Uses,"Cancer: Used in the treatment of cancer.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Cancer  EmmenagogueThe whole plant, known as ning tiao, is used in the treatment of cancer of the breast, and the orifice to the womb, and for dysmenorrhoea and other gynaecological problems[269]."
22,Other Uses,"Companion: Companion planting is the careful placement of plants (especially vegetables and herbs) which have been shown to have beneficial effects on one another.,Dye: Plants that provide dyes.,Fibre: Used for making cloth, rope, paper etc.,Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
