,Attributes,Description,age
0,Latin Name,Securinega suffruticosa,
1,Common Name,,
2,Family,Euphorbiaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Thickets and grassy slopes in C. and S. Japan[58].,
6,Range,E. Asia - Japan.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SecurinegaSuffruticosa.jpg, https://pfaf.org/../Admin/PlantImages/SecurinegaSuffruticosa2.jpg",
13,Summary,,
14,Physical Characteristics,"Securinega suffruticosa is a deciduous Shrub growing to 1.5 m (5ft).  It is in flower from August to September, and the seeds ripen from September to October. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required). . The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,S. ramiflora. Pharnaceum suffruticosa. Xylophylla ramiflora.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;,
17,Edible Parts,"Fruit: ,Leaves: ",
18,Edible Uses,,
19,Edible Uses Description,"Young budlings, dried and steeped in water[105]. (Does this refer to the leaf buds or the flower buds?) Fruit[105, 177]. No further details are given.",
20,Medicinal Uses,,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.This plant is commonly used in Chinese herbalism, where it is considered to be one of the 50 fundamental herbs[218]. It is used in the treatment of contusions and nervous paralysis[218]. The plant contains securinine, this acts as a stimulant on the central nervous system - it is particularly useful in the treatment of facial paralysis and is also thought to be of value in the treatment of multiple sclerosis[218].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any rich loamy soil in a sunny position[1, 182]. Dioecious. Male and female plants must be grown if seed is required.",
26,Plant Propagation,"Seed - we have no information for this species but would suggest sowing the seed as soon as it is ripe in a cold frame. It should germinate freely in spring[K]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in sand in a frame[1].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
