,Attributes,Description
0,Latin Name,Simarouba amara
1,Common Name,"Paradise tree, bitterwood"
2,Family,Simaroubaceae
3,USDA hardiness,10-12
4,Known Hazards,The residual cake left after processing the crude fat from the seed contains a toxin[418 ].
5,Habitats,"An understorey tree in moist thickets or wet forests at elevations up to 850 metres[331 , 418 ]. Rain and savannah forests[422 ]. Found in both dense, primary forest and also in the more open and secondary growth areas[419 ]."
6,Range,"S. America - Brazil, Bolivia, Peru, Ecuador, Colombia, Venezuela, Guyanas; C. America - Panama to Guatemala; Caribbean - Trinidad - Leeward Islands."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Simarouba amara 1.JPEG, https://pfaf.org/../Admin/PlantImages/Simarouba amara 2.JPEG"
13,Summary,"Found in the rainforests and savannas of South and Central America and the Caribbean, Simarouba amara or also known as Paradise Tree is a fast-growing, monoecious, evergreen tree growing up to 35 m in height and 125 cm in trunk diameter. It has small yellow flowers which occur on a staminate panicle. The leaves are compound; each leaf is comprised of 9-16 leaflets each. The fruits are green to purplish black containing large seeds which are dispersed by large birds and mammals. The crown of this species is broad and its bole is not buttressed, straight, and cylindrical. The seeds contain edible oil used in the preparation of bakery product and in the manufacture of vanaspati, vegetable oil and/or margarine. Seed oil can also be used for industrial purposes, in soap making, cosmetics, lubricants, varnishes, pharmaceutical, etc. Fruit pulp is rich in sugars and can be used in preparation of beverages. The bark is used against dysentery and diarrhea among other diseases. The leaves are also used as an herbal medicine. S. amara is used locally for paper production, furniture, plywood, matches, and construction."
14,Physical Characteristics,"Simarouba amara is an evergreen Tree growing to 25 m (82ft) by 20 m (65ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,Quassia simaruba L.f. Simarouba opaca (Engl.) Radlk. ex Engl. Zwingera amara (Aubl.) Willd.
16,Plant Habitats,
