,Attributes,Description
0,Latin Name,Larix occidentalis
1,Common Name,Western Larch
2,Family,Pinaceae
3,USDA hardiness,2-6
4,Known Hazards,None known
5,Habitats,"Mountain valleys and lower slopes, often in swampy areas, usually in mixed stands[60]."
6,Range,"Western N. America - British Columbia to Montana, south to Washington and Oregon."
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LarixOccidentalis.jpg, https://pfaf.org/../Admin/PlantImages/LarixOccidentalis2.jpg"
13,Summary,"Bloom Color: Red, Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Pyramidal."
14,Physical Characteristics,"Larix occidentalis is a deciduous Tree growing to 45 m (147ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender. The seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy) and medium (loamy) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,
18,Edible Uses,"Manna: this is a sweet substance that exudes naturally from certain plants, usually from the stems.,Sap: usually of trees and usually but not always used as a drink.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Sweetener: includes sugar substitutes."
19,Edible Uses Description,"or resin, is produced under the bark. It is a gum arabic substitute, very soluble in water, and is used as a thickening agent, stabilizer, emulsifier and for chewing[183, 226]. It exudes from the trunk and branches but commercially it is usually obtained by extraction from wood chips as a by-product of the lumber industry[142, 161]. The sap can be harvested in the spring and, when concentrated by boiling off much of the water, is made into a sweet syrup[183, 257]. A source of an edible manna[183]. No further details are given, but this report probably refers to the gum mentioned above[K]."
20,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Blood purifier: Purifies the blood.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Salve: Soothes and heals damaged skin."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  Antiseptic  Blood purifier  Poultice  SalveThe gum obtained from under the bark is used as a dressing in the treatment of cuts and bruises[257]. An infusion of the bark has been used in the treatment of coughs, colds and tuberculosis[257]. A decoction has been used as a wash on wounds and sores[257]. The sap has been chewed in the treatment of a sore throat[257]. The leaves and stems are antirheumatic, antiseptic, appetizer and blood purifier[257]. A decoction has been used both internally and externally in the treatment of cancer, and is said to help an emaciated patient get better and gain weight[257]. A decoction of the stem tips has been taken internally and also used as a soak on arthritic limbs and as a wash for cuts and sores[257]."
