,Attributes,Description
0,Latin Name,Carex eburnea
1,Common Name,Bristleleaf sedge
2,Family,Cyperaceae
3,USDA hardiness,2-8
4,Known Hazards,None Known
5,Habitats,"Commonly occurs in conifer or mixed forests crevices of limestone bluffs in the Ozark, US. It is also known to grow in drier sandy soils, particularly on limestone outcroppings and glades."
6,Range,Eastern and central North America
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full shade,Semi-shade"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Carex_eburnea1.JPEG, https://pfaf.org/../Admin/PlantImages/Carex_eburnea2.JPEG"
13,Summary,
14,Physical Characteristics,"Carex eburnea is an evergreen Perennial growing to 0.3 m (1ft) by 0.3 m (1ft in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 3. The flowers are pollinated by Wind, Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,C. alba Dewey [Illegitimate]. C. alba var. setifolia Dewey. C. setifolia (Dewey) Britton & A.Br. [Illegitimate].
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known
20,Other Uses,
21,Other Uses Description,"Ground cover. An attractive first-rate ground cover. Shade and drought tolerant. Good for forest gardens, Rock gardens and shade gardens. An effective accent for smaller gardens. Lawn Alternative."
22,Cultivation Details,
23,Cultivation Details Description,"A North American native low maintenance sedge. Prefers a sandy or gravelly soil with a neutral to alkaline pH. Prefers a medium moisture, well-drained soil but will tolerate dry conditions. Very tough tolerating heat and drought. It handles dry conditions best when planted in shade. Light: Sun: Part shade to full shade. USDA Hardiness Zone: 2 to 8. Bloom Time: April. Tolerate: Deer, Heavy Shade. Plants spread slowly by rhizomes. In garden design, as well as the above-ground architecture of a plant, root structure considerations help in choosing plants that work together for their optimal soil requirements including nutrients and water. The root pattern is suckering with new plants from runners away from the plant [2-1]."
24,Plant Propagation,"Propagate by seed, or clump division in early spring. Can be cut back regularly during its growing season."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
