,Attributes,Description
0,Latin Name,Pulsatilla pratensis
1,Common Name,Pasque Flower
2,Family,Ranunculaceae
3,USDA hardiness,4-8
4,Known Hazards,"The plant is slightly toxic, the toxins are dissipated by heat or by drying the plant[65]."
5,Habitats,Open fields[232].
6,Range,C. and E. Europe.
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PulsatillaPratensis.jpg, https://pfaf.org/../Admin/PlantImages/PulsatillaPratensis2.jpg"
13,Summary,
14,Physical Characteristics,"Pulsatilla pratensis is a PERENNIAL growing to 0.5 m (1ft 8in) by 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from May to June, and the seeds ripen from June to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Pulsatilla nigricans. Stork.
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Homeopathy: A plant used in homeopathic treatments.,Ophthalmic: Treats eye complaints.,Skin: Plants used in miscellaneous treatments for the skin."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Homeopathy  Ophthalmic  SkinConsidered by herbalists to be of highly valuable modern curative use as a herbal simple[4], the whole plant is alterative, antispasmodic, diaphoretic and nervine[4]. The plant is harvested soon after flowering and should be carefully preserved by drying[4]. It should not be stored for longer than 12 months before being used[4]. Use with caution, see notes above on toxicity. The whole plant is used externally to treat ulcers and inflammations of the eyes[232]. A homeopathic remedy is made from the whole fresh plant, gathered when in flower[232]. It has a wide range of applications and is especially useful in the treatment of babies and children[232]."
20,Other Uses,
21,Other Uses Description,"Plants can be grown to form a ground cover, they are best spaced about 30cm apart each way[208]."
22,Cultivation Details,
23,Cultivation Details Description,"Requires a well-drained humus rich gritty soil in a sunny position[200]. Tolerates alkaline soils[200]. Prefers lime[187]. Established plants are fairly drought tolerant[190]. Plants are hardy to about -20°c[187]. Large plants transplant badly[200]. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54]."
24,Plant Propagation,"Seed - best sown as soon as it is ripe in early summer in a cold frame. The seed usually germinates in about 2 - 3 weeks. Sow stored seed in late winter in a cold frame. Germination takes about 1 - 6 months at 15°c. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in the spring. Root cuttings, 4cm long taken in early winter, potted up in a mixture of peat and sand[175]. They can also be taken in July/August, planted vertically in pots in a greenhouse or frame. Some care is needed since the plant resents root disturbance[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
