,Attributes,Description,age
0,Latin Name,Rubus parvifolius,
1,Common Name,Japanese Raspberry,
2,Family,Rosaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Roadsides and waste ground in lowlands and low mountains in Japan[58]. Mainly found in wet sclerophyll forests in eastern Australia[265].,
6,Range,"E. Asia - China, Japan. Australia.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/RubusParvifolius.jpg, https://pfaf.org/../Admin/PlantImages/RubusParvifolius2.jpg",
13,Summary,,
14,Physical Characteristics,"Rubus parvifolius is a deciduous Shrub growing to 1 m (3ft 3in).  It is in flower from May to June, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,R. chinensis. R. triphyllus.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Fruit - raw or cooked and used in pies, preserves etc[1, 11, 46, 61, 183, 266]. Juicy[183]. A good flavour[151, 193]. The fruit is small[2], though the individual druplets are quite large[265]. The young plant is used as a substitute for tea[266].",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AstringentThe leaves and the root are astringent[152, 193]. A decoction of the leaves or the root is used in the treatment of skin diseases and as a stimulant to blood circulation[218].",
22,Other Uses,"Dye: Plants that provide dyes.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.",
23,Other Uses Description,A purple to dull blue dye is obtained from the fruit[168]. The stems and roots are a source of tannin[266].,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in a good well-drained loamy soil in sun or semi-shade[1, 11, 200]. Cultivated for its edible fruit in Asia, there are some named varieties[183]. This species is a raspberry with biennial stems, it produces a number of new stems each year from the perennial rootstock, these stems fruit in their second year and then die[200]. This species appears to hybridise in the wild with R. hillii[265]. Plants in this genus are notably susceptible to honey fungus[200].",
26,Plant Propagation,"Seed - requires stratification and is best sown in early autumn in a cold frame. Stored seed requires one month stratification at about 3°c and is best sown as early as possible in the year. Prick out the seedlings when they are large enough to handle and grow on in a cold frame. Plant them out into their permanent positions in late spring of the following year. Cuttings of half-ripe wood, July/August in a frame[200]. Tip layering in July. Plant out in autumn. Division in early spring or just before leaf-fall in the autumn[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
