,Attributes,Description
0,Latin Name,Castanospermum australe
1,Common Name,Moreton Bay Chestnut
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,8-12
4,Known Hazards,"The immature seed is poisonous, though mature seeds are harmless[167, 240]. Another report says that the raw seed is poisonous and needs treatment to render it edible[193]."
5,Habitats,"Subtropical and tropical gallery-type rainforests and on the banks of creeks[ 144 , 303 ], usually in good rich moist soils[ 167 ]."
6,Range,"Australia - New South Wales, Queensland."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Half Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CastanospermumAustrale.jpg, https://pfaf.org/../Admin/PlantImages/CastanospermumAustrale2.jpg"
13,Summary,"Other common names include Morten Bay Chestnut, Morton Bay Chestnut, Black Bean Chestnut. Moreto Bay Chestnut or Castanospermum austral is a tropical, evergreen tree of about 18-35 m tall and 5-12 m width with an erect trunk, grey to brown smooth bark, and glossy dark green leaves. The flowers are pea-shaped, yellow to orange in colour and form into clusters. The seed is edible when cooked but requires extensive leeching prior to consumption due to its high saponins content.  Further, it contains castanospermine, a compound which may be useful as HIV inhibitors. C.australe has an extensive root system. The wood is durable, hard, and heavy and is used as material for construction, etc."
14,Physical Characteristics,"Castanospermum australe is an evergreen Tree growing to 25 m (82ft) by 20 m (65ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf all year, in flower from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Birds. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy; South Wall. By. West Wall. By.
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
