,Attributes,Description,age
0,Latin Name,Geum aleppicum,
1,Common Name,Yellow Avens,
2,Family,Rosaceae,
3,USDA hardiness,3-7,
4,Known Hazards,None known,
5,Habitats,Thickets and grassy places in lowland and low mountains of N. Japan[58].,
6,Range,"Europe, Asia, N. America.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/GeumAleppicum.gif, https://pfaf.org/../Admin/PlantImages/GeumAleppicum2.gif",
13,Summary,,
14,Physical Characteristics,"Geum aleppicum is a PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from June to September, and the seeds ripen from July to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,G. strictum. Ait.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Young leaves - cooked[46, 177]. Used in spring.",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Febrifuge: Reduces fevers.,Skin: Plants used in miscellaneous treatments for the skin.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Astringent  Diaphoretic  Febrifuge  SkinThe plant is anodyne[218]. It is used in the treatment of sores, wounds and skin diseases[218]. The root is astringent, diaphoretic and febrifuge[257]. A decoction has been used in the treatment of diarrhoea, fevers, children's coughs, sore teeth and sore throats[257].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Easily grown in any moderately good garden soil that is well-drained[1]. Prefers a soil rich in organic matter[200]. Hybridizes freely with other members of this genus[200].,
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer' Division in spring or autumn. This should be done every 3 - 4 years in order to maintain the vigour of the plant[200]. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
