,Attributes,Description,age
0,Latin Name,Tabernanthe iboga,
1,Common Name,Iboga,
2,Family,Apocynaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"Toxic doses of the plant may produce convulsions, paralysis and death from respiratory arrest[299 ]. In the 1980's, Iboga became popular in the United States and Europe as a non-addictive interrupter of drug dependency, but soon thereafter it was classified as a hallucinogen and dangerous substance in the United States, where it is therefore illegal to buy, sell, or possess it without a licence. Its possession is also prohibited in Belgium, Switzerland, Sweden and Australia. There has been renewed interest in iboga since the late 1990's[299 ]. The latex is mixed with Periploca nigrescens and/or Strophanthus spp., and then used as arrow poison[299 ].(Parts of plant are poisonous if ingested)",
5,Habitats,"Forest understorey, sometimes in riverine or swamp forest or relatively wet savannah, at elevations from sea-level to 1,500 metres[299 ].",
6,Range,"West tropical Africa - Cameroon, Central African Republic, Gabon, DR Congo, Angola.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Tabernanthe iboga 1.JPEG, https://pfaf.org/../Admin/PlantImages/Tabernanthe iboga 2.JPEG",
13,Summary,"Tabernanthe iboga or Iboga is a perennial small shrub about 4 m in height and native to western Central Africa. The leaves are small and green. The flowers are white and pink. The fruits can be oval or round and orange in color. No plant part is edible but the plant is of medicinal importance. In particular, the root is hallucinogenic, aphrodisiac, febrifuge, and tonic. It is taken in different forms as relief from tiredness, hunger, and thirst, or as treatment for coughs, urinary infections, and conjunctivitis. The leaves, on the other hand, are anesthetic and aphrodisiac, and used against toothache. The latex is anthelmintic. However, there are serious side effects using this plant thus caution should be observed.",
14,Physical Characteristics,"Tabernanthe iboga is an evergreen Shrub growing to 1.5 m (5ft) by 1.5 m (5ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil.",
15,Synonyms,Iboga vateriana Braun-Blanq. & K.Schum Tabernanthe albiflora Stapf Tabernanthe bocca Stapf Tabernant,
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Anaesthetic: Numbs the feeling in a local or general area of the body.,Analgesic: Relieves pain.,Anthelmintic: Expels parasites from the gut.,Aphrodisiac: Increases the sexual appetite.,Febrifuge: Reduces fevers.,Hallucinogenic: Causes the mind to hallucinate.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Ophthalmic: Treats eye complaints.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
