,Attributes,Description
0,Latin Name,Sauropus androgynus
1,Common Name,"Sweet Leaf, Sweetleaf Bush, Katuk"
2,Family,Phyllanthaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Slopes with brushwood, sunny forest margins at elevations of 100 - 400 metres in Guangdong, Guangxi, Hainan and Yunnan Provinces[266 ]."
6,Range,"E. Asia - India, Bangladesh, S. China, to Indonesia, Vietnam etc."
7,Edibility Rating,(5 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sauropus_androgynus_Miquel.JPEG, https://pfaf.org/../Admin/PlantImages/Sauropus androgynus 2.JPEG"
13,Summary,"Sauropus androgynus or also known as Sweet Leaf is a tropical shrub growing about 2-3m tall. It has small red flowers, compound dark green and oval leaves, and purple fruits. Mainly found throughout Southeast Asia, it is often cultivated as leaf vegetable. The leaves are used medicinally to treat coughs and fever but mainly used as food - either consumed raw or cooked. Young shoots and fruits are edible as well. The leaves yield green dye which can be used as food coloring. Plant can be propagated through leaf cuttings, stem cuttings, and seeds sowing."
14,Physical Characteristics,"Sauropus androgynus is an evergreen Shrub growing to 3 m (9ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,Clutia androgyna L. Sauropus albicans Blume
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Leaves: ,Shoots: "
18,Edible Uses,Colouring: edible dyes
19,Edible Uses Description,"Leaves - raw or cooked[296 , 418 ]. Young leaves make a good addition to salads, whilst older leaves are best cooked[296 ]. They can be added to soups or cooked with rice[46 ]. Young shoots about 7cm long, harvested as the leaves unfurl, have a flavour like asparagus[296 ]. A sweet flavour, rather similar to fresh garden peas[296 ]. The leaves are a good source of protein (about 6 - 10%[298 ]) and are very nutritious[296 ]. Ripe fruits can be made into sweetmeats[301 ]. A green dye, obtained from the leaves, is used for food dyeing[317 , 418 ]."
20,Medicinal Uses,"Antitussive: Prevents or relieves coughing.,Febrifuge: Reduces fevers.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antitussive  Febrifuge  TonicThe leaves are used as a medicine for coughs and to soothe the lungs, as a tonic, and as a febrifugal to relieve internal fever[266 ]."
22,Other Uses,"Fencing: Plants that can be used for fencing.,Hedge: Plants that can be grown as hedges."
23,Other Uses Description,Agroforestry Uses: Plants can be grown as a hedge so long as they are trimmed regularly to keep them within bounds[298 ]. They are commonly grown as a living fence or to shade vegetable cultures[317 ].
24,Cultivation Details,
25,Cultivation Details Description,"A plant of the tropics, where it is well adapted to lowland conditions but can also be cultivated at elevations up to 4,000 metres. It grows best in areas where annual daytime temperatures are within the range 26 - 35°c, but can tolerate 5 - 38°c[418 ]. It prefers a mean annual rainfall in the range 900 - 1,200mm, but tolerates 600 - 4,000 mm[418 ]. Succeeds in full sun and semi shade[296 ]. Survives dry conditions and does not require a rich soil[296 ]. Tolerant of very heavy soils[298 ]. Tolerant of heavy rainfall areas, though they prefer a well-drained soil[298 ]. Prefers a pH in the range 6 - 7, tolerating 5.5 - 7.5[418 ]. First harvest may be taken after 55 - 70 days[418 ]. Plants can be harvested throughout the year[418 ]. In Java, the plant flowers all year-round and fruiting is usually abundant[418 ]. Plants are fairly resistant to insect predations[296 ]."
26,Plant Propagation,"Seed - borne in abundance on the plants, they germinate readily[298 ]. Cuttings - they strike readily[296 ]. Somewhat woody shoots, 20 - 30cm long are used[298 ]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
