,Attributes,Description
0,Latin Name,Ranunculus reptans
1,Common Name,Creeping Spearwort
2,Family,Ranunculaceae
3,USDA hardiness,Coming soon
4,Known Hazards,"All parts of the plant are poisonous[19], the toxins being destroyed by heat or by drying[65]. The plant also has a strongly acrid juice that can cause blistering to the skin[65, 183]."
5,Habitats,A rare plant of lake margins in the Lake District and in Scotland[17].
6,Range,"Northern and central Europe, including Britain."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/RanunculusReptans.jpg, https://pfaf.org/../Admin/PlantImages/RanunculusReptans2.jpg"
13,Summary,
14,Physical Characteristics,"Ranunculus reptans is a PERENNIAL growing to 0.2 m (0ft 8in) by 1 m (3ft 3in) at a fast rate. It is not frost tender.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, beetles.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Pond; Bog Garden;
17,Edible Uses Description,Root - cooked[257]. The roots have been baked and then dipped in oil before being eaten[257].
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Prefers a moist loamy soil on the heavy side. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54]."
24,Plant Propagation,"Seed - sow spring in a cold frame. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring. Very easy, larger divisions can be planted out direct into their permanent positions."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
