,Attributes,Description
0,Latin Name,Ajuga bracteosa
1,Common Name,"Bugle, Lungememen"
2,Family,Lamiaceae or Labiatae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Grassy slopes in Sichuan and Yunnan Provinces[266]. Moist ground and grassy slopes, often along the sides of tracks, at elevations of 700 - 4000 metres in Nepal[272]."
6,Range,E. Asia - Himalayas from Kashmir to Nepal and China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Ajuga bracteosa is an evergreen Perennial growing to 0.2 m (0ft 8in). It is in leaf all year. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Dappled Shade;
17,Edible Uses Description,None known
18,Medicinal Uses,"Antiperiodic: Counteracts recurring illnesses such as malaria.,Aromatic: Having an agreeable odour and stimulant qualities.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiperiodic  Aromatic  Astringent  Dysentery  TonicThe plant is aromatic, astringent and tonic[240]. It is useful in the treatment of agues[240]. The juice of the root is used in the treatment of diarrhoea and dysentery[272]. The leaves are used in the treatment of fevers as a substitute for quinine[240]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors at least in the milder parts of this country. The following notes are based on the general needs of the genus. Prefers a humus-rich, moisture retentive soil and a sunny position[200]."
24,Plant Propagation,Seed - sow spring or autumn in the open border[1]. Division in spring.
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
