,Attributes,Description,age
0,Latin Name,Campanula medium,
1,Common Name,"Canterbury Bells, Cup and Saucer, Canterbury Bells",
2,Family,Campanulaceae,
3,USDA hardiness,6-8,
4,Known Hazards,None known,
5,Habitats,Railway banks in the S.E. and E. Midlands of Britain[17]. Stony banks amongst calcareous rocks in Europe[221].,
6,Range,S. Europe. Naturalized in Britain[17].,
7,Edibility Rating,(2 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CampanulaMedium.jpg, https://pfaf.org/../Admin/PlantImages/CampanulaMedium2.jpg",
13,Summary,"Bloom Color: Blue.Main Bloom Time: Early summer, Late summer, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Campanula medium is an evergreen Biennial growing to 1.2 m (4ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower in July, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, beetles, Lepidoptera (Moths & Butterflies). The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,Young shoots - raw or cooked[177]. Root - cooked[177].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Dye: Plants that provide dyes.,
23,Other Uses Description,Green and pale blue dyes are obtained from the flowers[168].,
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover. Succeeds in most fertile well-drained soils[233], though it prefers a moist but well-drained rich sandy loam and a neutral or alkaline soil in sun or partial shade[1, 200]. A very ornamental plant, it is often grown in the flower garden and there are many named varieties[17]. The species in this genus do not often hybridize and so seed can generally be relied upon to come true[221]. The plants are self-fertile[221]. Plants usually self-sow in British gardens[221]. Members of this genus are rarely if ever troubled by browsing deer[233]. Special Features:Not North American native, Suitable for cut flowers.",
26,Plant Propagation,"Seed - best sown in an outdoor seedbed in May, the seedlings are transplanted when large enough and then placed in their final positions in the autumn[221]. The seed usually germinates in 2 - 4 weeks at 18°c[138].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
