,Attributes,Description
0,Latin Name,Typha domingensis
1,Common Name,Southern Cattail
2,Family,Typhaceae
3,USDA hardiness,5-12
4,Known Hazards,None known
5,Habitats,"Brackish to fresh marshes and pools in N. America at elevations from sea level to 2000 metres[43, 270]."
6,Range,"Widespread in tropical, subtropical and warm temperate regions."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TyphaDomingensis.jpg, https://pfaf.org/../Admin/PlantImages/TyphaDomingensis2.jpg"
13,Summary,
14,Physical Characteristics,"Typha domingensis is a PERENNIAL growing to 3 m (9ft 10in).  See above for USDA hardiness. It is hardy to UK zone 5. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers  wet soil and can grow in water."
15,Synonyms,T. angustata. Bory-Chaubard.
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,"Oil: Oil,Pollen: ,Oil: "
