,Attributes,Description,age
0,Latin Name,Ricinodendron heudelotii,
1,Common Name,"Manketti nut, Zambezi almond, African oil-nut-tree",
2,Family,Euphorbiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Fringing, deciduous and secondary forests, common throughout the semi-dry wooded-savannah zone[332 ]. Rain forests, but is typical of the more open, secondary formations and is common on abandoned farmland[299 , 316 ].",
6,Range,"Tropical Africa - Senegal to Sudan and Kenya, south to Angola and Mozambique.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Ricinodendron heudelotii1_Low_Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Ricinodendron heudelotii 2.JPEG",
13,Summary,"Ricinodendron heudelotii or Njangsa, Manketti Nut, or Zambezi almond is the sole species in the Ricinodendron genus. It is native to tropical Africa. It is a fast-growing dioecious species with an open and spreading rounded crown, and a cylindrical and straight short-buttressed bole that can be up to 120cm in diameter. It can be found in tropical Africa and grows 40m high. The leaves are alternate, with each leaf comprising 3-5 leaflets each. The fruits are drupes containing globose seeds that can be cooked - either roasted, boiled, or made into paste. The leaves can also be cooked and eaten as vegetable. Medicinally, various plant parts are used to prevent abortion, to wash and cicatrize sores, as antidote to poison, and to treat constipation, blennorrhea, cough, menstrual pain, fungal infections, elephantiasis, filaria, ophthalmia, dysentery, female sterility, edemas, stomach pains, etc. The tree is a pioneer species and used as a live fence for erosion control. The seeds contain sweet-tasting oil that is used in varnish and soap-making. The leaves are used as wrapping material. The wood is used for fishing net floats, rafts for heavy timbers, rough planks and coffins, drums and other musical instruments, and for carving. Plants are grown from seeds, stem cuttings, layering, or side grafting.",
14,Physical Characteristics,Ricinodendron heudelotii is a deciduous Tree growing to 40 m (131ft) by 25 m (82ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil.,
15,Synonyms,Barrettia umbrosa Sim Jatropha heudelotii Baill. Ricinodendron africanum M?ll.Arg. Ricinodendron gra,
16,Plant Habitats,,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: ,Salt: plants that provide a substitute for salt.",
19,Edible Uses Description,"eed - cooked[332 ]. Although edible, they are not everywhere valued as food[332 ]. The kernels are eaten boiled in water or in sauce, or mixed with fish, meat and other vegetables[332 ]. They can be roasted and made into a paste, which can be stored and used for making porridge in times of food shortage[299 , 332 ]. In many areas the seeds are regarded as a famine food, for use when other foods are not available[398 ]. The black fruit is a 2 - 3-lobed drupe 25 - 30mm long and 40 - 50mm wide, containing 2 - 3, globose seeds around 15mm in diameter[299 ]. Fallen fruits are collected from the ground. After collection, the fruits are left to rot in big piles. Once the fruit pulp is rotten, the stones are extracted by washing and boiling the fruits vigorously. Then the stones are removed from the hot water, put in cold water and left overnight. They are boiled vigorously once more until the shells crack. Shells are then removed using a knife. After extraction, the seeds are dried[299 ]. The seed contains about 47% by weight of a light yellow oil with a sweet taste[301 , 332 ]. The seeds are pounded, boiled in water and then allowed to cool. The floating oil is skimmed off, boiled then filtered and used for cooking[398 ]. The oil consists of the following fatty acids: eleostearic 44%; oleic 16%; plus 10% each of palmitic; stearic; linoleic; and linolenic[332 ]. Leaves - cooked and eaten as a protein-rich vegetable[299 ]. The ash of the wood is used as vegetable salt in cooking[299 ].",
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antidote: Counters poisoning.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antirheumatic: Treats rheumatism.,Antitussive: Prevents or relieves coughing.,Aphrodisiac: Increases the sexual appetite.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Ophthalmic: Treats eye complaints.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidiarrhoeal  Antidote  Antifungal  Antirheumatic  Antitussive  Aphrodisiac  Dysentery  Febrifuge  Laxative  OphthalmicThe stem-bark is taken by enema to prevent abortion[332 ]. A decoction of the stem bark is used externally to wash and cicatrize sores[332 ]. A decoction of the root bark is considered a powerful anti-dysenteric[332 ]. The root bark is ground up into a powder then mixed with pepper and salt and used for treating constipation[332 ]. A decoction of the bark is used in the treatment of blennorrhoea, cough, painful menstruation and as an antidote to poison[332 ]. A bark-liquor is taken by pregnant women to relieve pains and to prevent miscarriage. It is also taken by women 'to kill a worm which is in the bowels and which prevents them from breeding'[332 ]. Externally, the bark is used in lotions and baths to strengthen rachitic children and premature babies, and to relieve rheumatism and oedemas[332 ]. The pulped bark (also the leaves) is applied externally to treat fungal infections, to maturate abscesses, furuncles and buboes[332 ]. The bark is beaten and warmed, then tied to the body in the treatment of elephantiasis[332 ]. The expressed sap is instilled to the eye in the treatment of filaria and ophthalmia[332 ]. The leaves are used to treat dysentery, female sterility, oedemas, and stomach-pains[332 ]. A leaf decoction is taken by draught and in baths as a febrifuge[332 ]. The roots in Ivory Coast are considered aphrodisiac[332 ]. Examination of various sources of the bark have found no active principles[332 ]. Leaves and stems have been reported to contain an unnamed alkaloid. The traditional use of the seed, husk and latex as a remedy for gonorrhoea and diarrhoea may rest on the action of a resin found in the seed, as also the use for treating amoebic dysentery[332 ].",
22,Other Uses,"Dye: Plants that provide dyes.,Fencing: Plants that can be used for fencing.,Fertilizer: Provides a concentrated solid plant food.,Ink: Plants that can be used as an ink.,Insulation: Providing insulation against extremes of temperature, sound or electricity.,Musical: Specific mention of plants used as musical instruments. Does not include the various woods that can be used for making musical instruments.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Potash: Used for making glass, soap and as a fertilizer.,Resin: Used in perfumery, medicines, paints, soap making etc. This also includes turpentine, which is extracted from many resins and used as a preservative, water proofer etc,,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Tinder: Used for starting fires. See also Kindling.,Waterproofing: Does what it says. See also Pitch and Oil.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
