,Attributes,Description,age
0,Latin Name,Veronica officinalis,
1,Common Name,Common Speedwell,
2,Family,Scrophulariaceae,
3,USDA hardiness,3-7,
4,Known Hazards,None known,
5,Habitats,"Heaths, moors, grassland, dry hedgebanks and coppices, often on dry soils[4, 17].",
6,Range,"Europe, including Britain, from Iceland south and east to Spain, W. Asia and the Caucasus.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/VeronicaOfficinalis.jpg, https://pfaf.org/../Admin/PlantImages/VeronicaOfficinalis2.jpg",
13,Summary,,
14,Physical Characteristics,"Veronica officinalis is a PERENNIAL growing to 0.1 m (0ft 4in) by 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from May to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Lawn; Meadow; Hedgerow;,
17,Edible Parts,,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"A bitter tangy tea is made from the fresh flowering herb or the dried leaves[2, 21, 46, 183]. The dried leaves can be added to tea blends[238].",
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Antipruritic: Treats itching of the skin.,Antirheumatic: Treats rheumatism.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Antipruritic  Antirheumatic  Astringent  Diuretic  Expectorant  Stomachic  TonicThe leaves and roots are alterative, astringent, mildly diuretic, mildly expectorant, stomachic and tonic[4, 9, 14, 21, 222]. They have been employed in the treatment of pectoral and nephritic complaints, haemorrhages, skin diseases and the treatment of wounds[4], though the plant is considered to be obsolete in modern herbalism[238]. The leaves are harvested in the summer and dried for later use[9].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in a moderately fertile moisture retentive well drained soil[200]. Prefers cool summers[200]. Thrives in light shade or in open sunny positions[14]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. An evergreen. The plant growth habit is a runner spreading indefinitely by rhizomes or stolons [1-2].",
26,Plant Propagation,"Seed - sow autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient quantity, the seed can be sown in situ in the autumn or the spring. Division in autumn or spring[200]. Larger divisions can be planted out direct into their permanent positions. We have found that it is best to pot up smaller divisions and grow them on in light shade in a greenhouse or cold frame until they are growing away well. Plant them out in the summer or the following spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
