,Attributes,Description
0,Latin Name,Juncus balticus
1,Common Name,Baltic Rush
2,Family,Juncaceae
3,USDA hardiness,3-7
4,Known Hazards,"Although no reports of toxicity have been seen for this species, there is a report that one member of this genus is possibly toxic to mammals[76].."
5,Habitats,"Damp to wet soils, usually in saline conditions[212]."
6,Range,"N. Europe, Northern N. America, N. Asia in boreal areas."
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/JuncusBalticus.jpg, https://pfaf.org/../Admin/PlantImages/JuncusBalticus2.jpg"
13,Summary,
14,Physical Characteristics,"Juncus balticus is a PERENNIAL growing to 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind. Suitable for: medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can grow in water."
15,Synonyms,
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.,Sweetener: includes sugar substitutes."
19,Edible Uses Description,erA sugar forms along the top of the plant. This can be gathered and eaten as candy[257]. Seed[257]. No more details are given but the seed is very small[K]. The stems are used to make a fermented drink[257].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Weaving: Items such as grass and palm leaves that are woven together for making mats, baskets etc. See also Basket making and Fibre."
23,Other Uses Description,"The stems are used in making woven baskets, thatching, weaving mats etc[212, 257]. The basal portions of the stems have been used as a light yellow-brown decoration on baskets[257]."
24,Cultivation Details,
25,Cultivation Details Description,"Easily grown in a moist soil, bog garden or shallow water[1, 200]. Prefers a heavy soil in sun or light shade[200]. Plants can form large clumps and spread aggressively at the roots[200, 212]."
26,Plant Propagation,"Seed - surface sow in pots in a cold frame in early spring and keep the compost moist. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer if they have grown sufficiently, otherwise in late spring of the following year. Division in spring. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
