,Attributes,Description,age
0,Latin Name,Magnolia hypoleuca,
1,Common Name,Whitebark Magnolia,
2,Family,Magnoliaceae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Forests in mountains all over Japan[58, 200].",
6,Range,E. Asia - Japan.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MagnoliaHypoleuca.jpg, https://pfaf.org/../Admin/PlantImages/MagnoliaHypoleuca2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Pyramidal, Rounded.",
14,Physical Characteristics,"Magnolia hypoleuca is a deciduous Tree growing to 15 m (49ft) by 6 m (19ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower in June. The species is hermaphrodite (has both male and female organs) and is pollinated by Beetles.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. It can tolerate atmospheric pollution.",
15,Synonyms,M. obovata.,
16,Plant Habitats,Woodland Garden Canopy; Secondary;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The young leaves and flower buds are boiled and eaten as a vegetable[183]. Older leaves are powdered and sprinkled on food as a flavouring[183]. Whole dried leaves are placed on a barbecue, filled with miso, leeks, daikon and shitake then broiled[183]. The delightful aroma of the leaves permeates the miso mixture which is then served with rice[183].",
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antiemetic: Prevents vomiting.,Appetizer: Improves the appetite,Deobstruent: Clears obstructions from the natural ducts of the body.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Ophthalmic: Treats eye complaints.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Antiemetic  Appetizer  Deobstruent  Emmenagogue  Expectorant  Ophthalmic  Sedative  Stomachic  TonicAnthelmintic, antiemetic, appetizer, deobstruent, emmenagogue, expectorant, ophthalmic, sedative, stomachic, tonic[174, 178]. This plant is contra-indicated for pregnant women[174].",
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.,
23,Other Uses Description,"- soft, fine grained, easily worked. Used for furniture, engraving, utensils etc[11, 46, 61, 178].",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Specimen. Best grown in a warm position in a moderately rich free soil of an open texture[1]. Dislikes alkaline soils[202]. Tolerates alkaline soils so long as they are deep and rich in humus[188]. The branches are brittle so a sheltered position is required[200]. Very tolerant of atmospheric pollution[200]. Hardy to about -20°c[200]. The fleshy roots are easily damaged and any transplanting is best done during a spell of mild moist weather in late spring[182]. A very ornamental plant[1]. The flowers are powerfully scented[245]. Cultivated for its medicinal bark in Japan[178]. Special Features:Not North American native, Fragrant flowers, Attractive flowers or blooms.",
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame. Stored seed must be kept cold over the winter and should be sown in late winter in a cold frame[200]. The seed usually germinates in the spring but it can take 18 months. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in light shade in a cold frame or greenhouse for at least their first winter. They can be planted out into their permanent positions when they are more than 15cm tall, though should be well mulched and given some protection from winter cold for their first winter or two outdoors. Layering in early spring[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
