,Attributes,Description
0,Latin Name,Acorus gramineus
1,Common Name,"Grass-leaved Sweet Rush, Japanese Sweet Flag, Dwarf Sweet Flag"
2,Family,Araceae
3,USDA hardiness,6-10
4,Known Hazards,"Although no records of toxicity have been seen, this species belongs to a family where most of the species are poisonous, at least in the fresh state. The following notes are from the related A. calamus - the fresh root can be poisonous[7]. When using the plant medicinally, the isolated essential oil should not be used[165]."
5,Habitats,Wet places by streams and around ponds in C. and S. Japan[58].
6,Range,"E. Asia - China, Japan, India."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AcorusGramineus.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,"Bloom Color: Green.Main Bloom Time: Early summer, Late summer, Mid summer. Form: Rounded."
14,Physical Characteristics,"Acorus gramineus is an evergreen Perennial growing to 0.3 m (1ft) by 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender. It is in leaf all year, in flower from June to July, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil and can grow in water."
15,Synonyms,
16,Plant Habitats,Ground Cover; Pond; Bog Garden;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,"Root - raw or cooked[105, 177]. It should be peeled, finely chopped and soaked in several changes of water first[183]. A stronger and more pleasing taste than A. calamus[2, 183]. The root is also used as a ginger substitute[177]. Some caution is advised, see the notes above on toxicity."
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antibacterial: Kills bacteria.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antiperiodic: Counteracts recurring illnesses such as malaria.,Antirheumatic: Treats rheumatism.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aromatic: Having an agreeable odour and stimulant qualities.,Cardiac: Used in the treatment of heart problems.,Carminative: Reduces flatulence and expels gas from the intestines.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Expectorant: Clears phlegm from the chest by inducing coughing.,Febrifuge: Reduces fevers.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Sedative: Gently calms, reducing nervousness, distress and irritation.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vermifuge: Expels and kills internal parasites."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antibacterial  Antifungal  Antiperiodic  Antirheumatic  Antispasmodic  Aromatic  Cardiac  Carminative  Diaphoretic  Diuretic  Emmenagogue  Epilepsy  Expectorant  Febrifuge  Parasiticide  Sedative  Stimulant  Stomachic  Tonic  VermifugeThe root is antifungal, antibacterial, antiperiodic, antirheumatic, antispasmodic, aromatic, cardiac, carminative, diaphoretic, emmenaggue, febrifuge, sedative, stimulant, stomachic, tonic and vermifuge[4, 7, 9, 21, 61, 147, 165, 176, 178, 218, 238, 240, 279]. It is also powdered and applied to bleeding gums[218, 238]. It is used internally in the treatment of digestive problems - particularly gastralgia and diarrhoea[283], cough, bronchial asthma, neurasthenia, depression, epilepsy etc[176, 238, 283]. Externally, it is used to treat body parasites, dermatosis and haemorrhoids[283]. The root can be harvested at any time of the year, except when the plant is in flower[238]. The root contains an essential oil consisting of asarone and asaryl aldehyde, plus a bitter glucoside acorin[176, 283]. Asarone increases the hypnotic effect of barbiturates and ethanol, lowers blood pressure and is antibacterial against Staphylococcus aureus, streptococci and mycobacterium[176]. The whole plant is anodyne, antiperiodic, antispasmodic, digestive, diaphoretic, diuretic, expectorant, sedative, stimulant, stomachic, sudorific, tonic, vermifuge[218]."
22,Other Uses,"Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Insecticide: Kills insects.,Parasiticide: Kills external body parasites such as hair lice.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc."
23,Other Uses Description,"The dried root repels insects[178]. It is probably also insecticidal[178, 240] and is used in Vietnam to kill lice, bugs and fleas[283]. An essential oil is obtained from the plant[240]. A useful ground cover plant, forming a spreading clump[208]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Container, Foundation, Ground cover, Massing, Rock garden, Seashore. Grows well in shallow water margins of ponds etc[1, 2], though it can also succeeds in drier habitats[56]. Requires a sunny position[200]. A very ornamental plant, there are some named varieties[208, 238]. The cultivar 'Pusillus' can be grown as a submerged aquatic plant[238]. Special Features:Attractive foliage, Fragrant foliage, Not North American native, Naturalizing, Wetlands plant, Inconspicuous flowers or blooms."
26,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe. Stand the pot in about 3cm of water. Pot up young seedlings as soon as they are large enough to handle, keep them wet by standing the pots in shallow water and overwinter for the first year in a greenhouse or cold frame. Division in spring just before growth starts[1]. Very easy, the plants can be divided at any time in the growing season and can be planted direct into their permanent positions[K]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
