,Attributes,Description
0,Latin Name,Grindelia hirsutula
1,Common Name,"Gumweed, Gum Plant"
2,Family,Asteraceae
3,USDA hardiness,8-11
4,Known Hazards,Large doses used medicinally can irritate the kidneys[165 ].
5,Habitats,"Disturbed sites, forest openings, hillsides, prairies, roadsides, stream banks, ocean beaches and bluffs, tidal marshes, alkaline, alluvial, clay, or sand soils from sea level to 2800 metres[270 ]."
6,Range,Western North America. Widespread across Canada and in California and Oregon.
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Grindelia_hirsutula1.JPEG, https://pfaf.org/../Admin/PlantImages/Grindelia_hirsutula2.JPEG"
13,Summary,"An erect perennial herb or subshrub sometimes as much as 250 cm (100 inches or 8 1/3 feet) tall but usually much shorter. Varieties: Grindelia hirsutula var. maritima — San Francisco Gum Plant, San Francisco gumplant, coastal gumweed; endemic to coastal California in the San Francisco Bay Area."
14,Physical Characteristics,"Grindelia hirsutula is an evergreen Perennial growing to 1 m (3ft 3in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 8. The flowers are pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Many but with a low confidence level.
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Other Systems: Strip intercrop: Tree crops grown in rows with alternating annual crops.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Oil: (0-15 percent protein, 16+ percent oil). Some of these are consumed whole while others are exclusively pressed for oil. Annuals include canola, poppyseed, maize, cottonseed, sunflower, peanut. Perennials include high-oil fruits, seeds, and nuts, such as olive, coconut, avocado, oil palm, shea, pecan, and macadamia. Some perennial oil crops are consumed whole as fruits and nuts, while others are exclusively pressed for oil (and some are used fresh and for oil)."
19,Edible Uses Description,
20,Medicinal Uses,"Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.EczemaGumplant was used by the native North American Indians to treat bronchial problems and also skin afflictions such as reactions to poison ivy[254 ]. It is still used in modern herbalism where it is valued especially as a treatment for bronchial asthma and for states where phlegm in the airways impedes respiration[254 ]. In addition, it is believed to desensitize the nerve endings in the bronchial tree and slow the heart rate, thus leading to easier breathing[254 ]. The herb is contraindicated for patients with kidney or heart complaints[254 ]. The dried leaves and flowering tops are antiasthmatic, anti-inflammatory, antispasmodic, expectorant and sedative[4 , 61 , 165 , 238 ]. The principal use of this herb is in the treatment of bronchial catarrh, especially when there is an asthmatic tendency, it is also used to treat whooping cough and cystitis[4 , 61 , 238 ]. The active principle is excreted from the kidneys, and this sometimes produces signs of renal irritation[4 , 238 ]. Externally, the plant is used to treat burns, poison ivy rash, dermatitis, eczema and skin eruptions[61 , 238 ]. The plant is harvested when in full bloom and can be used fresh as a poultice or dried for infusions etc[238 ]. A homeopathic remedy is prepared from the leaves and flowering stems[4 ]."
22,Other Uses,
23,Other Uses Description,"Yellow and green dyes are obtained from the flowering heads and pods[168 ]. Aromatic. A possible substitute for wood rosin, used in the manufacture of adhesives etc[160 ]. This report probably refers to the resin that covers the flower buds. Carbon Farming - Industrial Crop: hydrocarbon."
