,Attributes,Description,age
0,Latin Name,Trichanthera gigantea,
1,Common Name,"Giant trichanthera, Nacadero",
2,Family,Acanthaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Streams and swampy areas and wet forests at low elevations[418 ]. Along roadsides, in clearings, swampy areas, forests and thickets[428 ].",
6,Range,"S. America - Brazil, Peru, Ecuador, Colombia, Guyana; C. America - Panama, Costa Rica.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Trichanthera_gigantea1.JPEG, https://pfaf.org/../Admin/PlantImages/Trichanthera_gigantea2.JPEG",
13,Summary,,
14,Physical Characteristics,"Trichanthera gigantea is a deciduous Tree growing to 5 m (16ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bats, Birds, Ants, Bees. The plant is not self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Besleria surinamensis Miq. Clerodendrum verrucosum Splitg. ex de Vriese Ruellia gigantea Humb. & Bonpl.,
16,Plant Habitats,,
17,Edible Parts,Shoots: ,
18,Edible Uses,,
19,Edible Uses Description,"Sprouts are eaten in maize porridge[418 ]. This almost certainly refers to the young shoots, since it is very difficult to germinate the seed[K ].",
20,Medicinal Uses,"Blood tonic: Is this any different to a blood purifier?,Galactogogue: Promotes the flow of milk in a nursing mother.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Blood tonic  GalactogogueThe plant is a blood tonic and galactagogue. It is used to treat nephritis and to promote the flow of milk in nursing mothers[415 ]. The plant is given to domestic animals, it is used to treat colic and hernia in horses, and retained placenta in cows[415 ].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Fencing: Plants that can be used for fencing.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Hedge: Plants that can be grown as hedges.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
