,Attributes,Description
0,Latin Name,Myrciaria vexator
1,Common Name,"Blue Grape, False Jaboticaba"
2,Family,Myrtaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,Pastures along roadsides[307 ].
6,Range,S. America - Venezuela; C. America - Panama and Costa Rica.
7,Edibility Rating,(4 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Myrciaria vexator 1.JPEG, https://pfaf.org/../Admin/PlantImages/Myrciaria vexator 2.JPEG"
13,Summary,"Myrciaria vexator or commonly known as Blue Grape is a slow-growing evergreen fruit tree that can be about 10 m tall and found in Venezuela, Panama, and Costa Rica. The fruit is small and purple containing one or two seeds. The leaves are layered and deep green. The bark is flaky."
14,Physical Characteristics,"Myrciaria vexator is an evergreen Tree growing to 10 m (32ft) by 8 m (26ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,No synonyms are recorded for this name.
16,Plant Habitats,
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,Fruit. A delicious flavour[307 ]. The plum-sized fruit has a thick skin[307 ].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,Other Uses None known
24,Cultivation Details,
25,Cultivation Details Description,"This Jaboticaba relative is a slow growing, beautiful ornamental shrub that grows up to 6 ft. It bears a dark purple, almost bluish fruit with thin, sweet flesh surrounding one or two large seeds. Flowering Time: Blooms repeatedly. Bloom Color: White/Near White Inconspicuous/none. Spacing: 4-6 ft. (1.2-1.8 m)."
26,Plant Propagation,Seed - Cuttings Side-veneer grafting
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
