,Attributes,Description,age
0,Latin Name,Clinopodium vulgare,
1,Common Name,Wild Basil,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Heaths and dry grassy places, usually on calcareous soils[5, 17].",
6,Range,"Most of Europe, including Britain, south and west to N. Africa, Siberia, central and western Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ClinopodiumVulgare.gif, https://pfaf.org/../Admin/PlantImages/ClinopodiumVulgare2.gif",
13,Summary,,
14,Physical Characteristics,"Clinopodium vulgare is a PERENNIAL growing to 0.5 m (1ft 8in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies), insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Calamintha clinopodium. Calamintha vulgaris.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaEdible leaves - used fresh or dried as a flavouring in cooked foods[5, 8, 12, 183] or fresh as a flavouring in salads[177]. A sweet and aromatic herb tea is made from the fresh leaves[183].",
20,Medicinal Uses,"Aromatic: Having an agreeable odour and stimulant qualities.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cardiotonic: A tonic for the heart.,Carminative: Reduces flatulence and expels gas from the intestines.,Diaphoretic: Induces perspiration.,Expectorant: Clears phlegm from the chest by inducing coughing.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Aromatic  Astringent  Cardiotonic  Carminative  Diaphoretic  ExpectorantThe plant is aromatic, astringent, cardiotonic, carminative, diaphoretic and expectorant[4, 145]. An infusion of the plant helps to overcome weak digestion[244].",
22,Other Uses,Dye: Plants that provide dyes.,
23,Other Uses Description,"A yellow and a brown dye are obtained from the leaves[46, 61].",
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in almost any well-drained soil[1].,
26,Plant Propagation,"Seed - sow spring in a cold frame. Only just cover the seed. Germination usually takes place within 2 weeks at 21°c. When large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse. Plant them out in the summer if they have made sufficient growth, otherwise plant them out in late spring or early summer of the following year. Division in spring. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the summer or following spring. Cuttings of soft wood in May or June.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
