,Attributes,Description,age
0,Latin Name,Saraca asoca,
1,Common Name,Asoka Tree. Sorrow-less Tree,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,Lowland forests at elevations up to 500 metres[451 ].,
6,Range,"E. Asia - India, Sri Lanka, Bangladesh, Myanmar.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Saraca_asoca1.JPEG, https://pfaf.org/../Admin/PlantImages/Saraca_asoca2.JPEG",
13,Summary,,
14,Physical Characteristics,"Saraca asoca is an evergreen Tree growing to 9 m (29ft) by 9 m (29ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Jonesia asoca Roxb.,
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The following uses are listed for S. Indica. It is quite likely that they apply here, either instead of or as well as under S. Indica[K ]. The bark is a very popular herb in Ayurveda, where it is said to be particularly useful for treating the female reproductive system[304 ]. It is strongly astringent and a uterine sedative[304 ]. It is said to have a stimulating effect on uterine and ovarian tissue[304 , 362 ]. It is said to be useful in the treatment of several ailments including menstrual cramps; some cases of uterine bleeding; uterine fibroids; haemorrhoids, and internal bleeding[304 , 362 ]. The bark contains tannins and catechol[240 ].",
20,Other Uses,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,
21,Other Uses Description,"Prized for its beautiful foliage and fragrant flowers. The ashoka tree is considered sacred throughout the Indian subcontinent, especially in India, Nepal and Sri Lanka. This tree has many folklorical, religious and literary associations in the region. Nitrogen Fiver. : Pod.",
22,Cultivation Details,"Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Fodder: Pod: Fodder plants with pods.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
23,Cultivation Details Description,Agroforestry Services: Nitrogen  Fodder: Pod  Management: Standard  Regional CropHumid Tropics. A rain-forest tree. Understorey tree along stream in evergreen to semi-evergreen forests up to 600 m.,
24,Plant Propagation,Seed,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
