,Attributes,Description
0,Latin Name,Acaenia anserinifolia
1,Common Name,Pirri-Pirri Bur
2,Family,Rosaceae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Open positions from lowland to the montane zone in North, South and Stewart Islands of New Zealand[44]."
6,Range,"Eastern Australia, New Zealand. Naturalized in Britain[17]."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Acaenia anserinifolia is an evergreen Perennial growing to 0.1 m (0ft 4in) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender. It is in leaf all year, in flower from June to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,A. novae-zelandiae. A. sanguisorbae.
16,Plant Habitats,Ground Cover;
17,Edible Parts,Leaves: 
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"The leaves are used as a substitute for tea[2, 144, 173, 183]."
20,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Diuretic  VulneraryThe leaves are antiphlogistic, carminative, diuretic and vulnerary[61]."
22,Other Uses,
23,Other Uses Description,"A good ground-cover plant, tolerating some treading[200]. A carpeting plant, rooting as it spreads[208]."
24,Cultivation Details,
25,Cultivation Details Description,"An easily grown plant, it succeeds in ordinary well-drained soil in sun or semi-shade[133, 200]. Requires a warm position[208]. Adaptable to poorly-drained soils in Australia[157]. A very invasive plant, spreading freely by its procumbent rooting stems[K]. It is low-growing, however, and so can be grown as a ground cover amongst taller plants[K]."
26,Plant Propagation,"Seed - sow March in a greenhouse. Germination, which can be very poor, usually takes place within 1 - 3 months at 10°c[133]. When the seedlings are large enough to handle, prick them out into individual pots, planting them out in the summer. Division in April or October. Very easy, the plants can be divided at any time of the year if required, though it will need to be done in a greenhouse during the winter months. Cuttings - August in a cold frame."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
